ID,WEEK,Z1,Z2,Z3,Z4,Z5,Z6,Z6A,Z6AA,Z6AB,Z6B,Z6C,Z6D,Z7,Z8,Z9,Z9A,Z9AA,Z10,Z10A,Z11,Z11A,Z12,SEX,METRO,REGION,HWEIGHT,PWEIGHT,STATE,AW1,AW2,AW3,AW4,AW5A,AW5B,AW6,AW7,AW8,AW9A,AW9B,AW9C,AW19,AW20,AW21
168,838,1,5,1,3,1,1,,1,0,,,,82,2,1,,,2,,1,2,0,1,2,3,0.991,0.914,5,1,4,5,2,,1,,2,1,1,1,2,2,,5
169,838,1,2,1,1,,4,3,1,2,1,0,0,46,2,6,,,2,,1,2,0,1,1,1,0.711,1.448,36,1,3,5,2,,1,,2,2,1,1,2,2,,3
170,838,1,1,2,1,,2,2,1,1,,,,37,3,7,,,2,,1,2,0,1,1,1,0.687,1.397,36,1,4,5,2,,1,,2,1,2,1,3,2,,3
171,838,1,2,1,2,,2,2,1,1,,,,25,3,6,,,2,,1,8,0,1,1,3,2.148,3.612,40,2,,,,,,,,,,,,8,7,7
172,838,2,2,1,1,,4,2,1,1,0,1,1,40,5,8,,,2,,5,3,9,1,2,4,0.402,0.863,30,2,,,,,,,,,,,,3,7,3
173,838,2,4,1,2,,1,,0,1,,,,67,1,2,,,2,,1,2,0,2,1,4,1.397,2.873,4,1,3,5,9,,,1,1,7,4,1,3,2,,3
174,838,1,2,1,1,,4,2,1,1,0,0,2,29,6,4,,,2,,1,3,0,2,2,1,0.519,1.12,50,1,3,5,2,,1,,2,2,2,2,2,3,1,3
175,838,1,1,1,1,,1,,1,0,,,,28,2,5,,,2,,1,2,0,1,1,3,0.924,0.944,47,1,3,3,1,2,,,1,1,2,1,1,2,,3
176,838,1,1,1,3,1,3,3,2,1,,,,64,2,1,,,2,,1,2,0,2,1,2,0.63,1.21,17,1,4,5,2,,1,,2,1,1,2,3,2,,2
177,838,1,5,1,1,,1,,0,1,,,,50,4,5,,,2,,1,1,1,2,1,2,0.276,0.529,17,1,3,5,8,,,8,3,1,2,1,2,1,,3
178,838,2,2,1,1,,3,2,1,1,0,0,1,37,2,7,,,2,,1,2,0,1,1,4,0.572,1.176,8,2,,,,,,,,,,,,2,,3
179,838,1,2,1,1,,4,2,1,1,1,0,1,23,3,6,,,1,1,,1,0,2,2,2,0.883,2.002,26,1,4,5,1,1,,,1,1,3,3,2,1,,3
180,838,1,2,1,1,,4,2,1,1,0,2,0,45,5,8,,,2,,1,2,0,1,2,3,0.584,1.11,1,1,4,5,2,,1,,2,1,1,2,2,2,,5
181,838,1,2,1,1,,4,3,1,2,1,0,0,38,3,7,,,2,,2,3,0,2,1,3,0.902,3.684,21,1,4,5,1,1,,,1,1,3,3,3,3,2,4
182,838,1,5,1,1,,1,,0,1,,,,55,1,1,,,2,,1,2,0,2,1,3,3.206,5.39,48,1,3,5,2,,1,,2,2,2,2,2,2,,3
183,838,1,2,1,1,,2,2,1,1,,,,41,3,6,,,2,,1,2,0,1,2,2,0.628,1.247,19,1,3,5,2,,2,,2,2,2,1,3,2,,3
184,838,1,2,1,3,1,3,3,2,1,,,,64,3,98,8,,2,,1,2,0,1,2,3,0.793,3.014,1,1,4,5,8,,,1,3,1,3,1,3,2,,4
185,838,1,2,1,1,,6,2,1,1,2,1,1,38,5,8,,,2,,1,2,0,1,2,3,0.564,1.071,21,1,3,5,8,,,8,8,8,3,2,2,2,,4
186,838,1,2,1,1,,2,2,1,1,,,,47,3,4,,,2,,1,3,0,2,2,3,0.843,1.553,48,1,3,5,1,2,,,1,1,3,2,3,3,2,4
187,838,2,5,1,3,4,4,2,0,2,1,1,0,33,1,1,,,2,,1,0,0,2,1,4,1.975,4.06,8,2,,,,,,,,,,,,0,7,8
188,838,1,2,1,1,,4,2,1,1,0,2,0,32,4,8,,,2,,1,1,2,1,1,2,0.674,1.211,29,1,3,5,1,2,,,1,1,2,2,1,1,,4
189,838,1,2,1,1,,3,2,1,1,1,0,0,38,2,2,,,2,,1,1,0,2,2,4,0.457,0.985,16,2,,,,,,,,,,,,1,,4
190,838,2,2,1,1,,2,1,0,1,1,0,0,50,2,3,,,2,,1,3,0,2,1,3,1.392,1.171,40,1,4,5,2,,1,,7,2,3,1,3,3,1,4
191,838,2,2,1,1,,1,,1,0,,,,41,4,6,,,1,1,,2,1,1,2,2,0.535,0.531,31,1,2,3,2,,1,,2,9,1,1,2,2,,2
192,838,2,2,1,1,,2,2,1,1,,,,38,4,8,,,2,,1,3,0,1,1,4,0.473,0.973,8,1,3,5,1,2,,,1,1,2,1,3,3,2,3
193,838,1,2,2,3,1,4,4,2,2,,,,99,3,99,9,,2,,1,1,0,2,1,4,0.629,2.588,4,1,4,5,1,1,,,1,1,2,1,3,1,,3
194,838,1,2,1,1,,3,3,2,1,,,,58,2,8,,,2,,1,1,0,2,1,2,1.186,2.131,29,1,4,5,2,,1,,2,1,3,2,2,1,,3
195,838,1,2,1,1,,2,2,1,1,,,,32,2,6,,,2,,1,1,0,2,2,4,0.636,1.369,16,2,,,,,,,,,,,,1,,2
196,838,1,2,1,2,,4,3,1,2,0,0,1,43,2,8,,,2,,1,3,0,2,1,2,1.119,4.021,29,1,3,4,2,,1,,2,7,1,1,2,3,1,3
197,838,1,2,1,2,,4,2,1,1,0,0,2,32,4,6,,,2,,1,1,0,2,1,4,0.621,1.277,8,1,3,5,1,2,,,1,1,2,2,3,1,,3
198,838,1,2,1,1,,5,2,1,1,0,2,1,34,2,6,,,2,,1,3,0,1,1,2,1.63,2.928,19,1,3,5,2,,2,,2,1,2,1,2,3,1,3
199,838,1,2,1,3,5,2,2,1,1,,,,59,4,8,,,2,,1,3,0,1,2,2,0.396,0.899,17,1,4,5,1,2,,,1,1,1,2,3,3,2,4
200,838,1,2,1,3,4,3,3,2,1,,,,31,2,5,,,2,,2,2,0,1,2,3,1.329,5.052,28,1,3,5,2,,1,,2,2,3,1,2,2,,1
201,838,1,2,1,1,,2,2,1,1,,,,25,4,7,,,2,,1,3,0,1,1,3,0.765,1.563,1,2,,,,,,,,,,,,3,2,3
202,838,1,2,1,1,,4,2,1,1,1,1,0,37,2,6,,,2,,1,8,0,2,2,3,0.643,1.222,1,2,,,,,,,,,,,,8,7,3
203,838,1,4,1,3,1,1,,1,0,,,,75,2,99,9,,2,,1,2,0,1,2,2,0.659,0.653,31,1,4,5,2,,1,,2,1,2,1,3,2,,4
204,838,1,1,2,1,,6,6,3,3,,,,22,6,98,1,,1,1,,3,0,2,2,4,1.042,4.478,16,1,1,2,8,,,8,8,1,3,2,3,3,8,3
205,838,2,4,1,3,1,1,,0,1,,,,74,4,1,,,2,,1,1,0,2,2,2,0.483,0.957,46,1,4,4,1,1,,,1,1,4,4,1,1,,3
206,838,2,2,1,1,,4,2,1,1,0,2,0,40,2,3,,,2,,1,1,1,1,2,2,0.314,0.623,19,1,2,5,1,1,,,1,1,4,3,1,1,,5
207,838,1,2,1,3,1,2,2,1,1,,,,66,3,3,,,2,,1,3,0,1,2,4,0.579,1.247,16,1,2,5,8,,,8,8,2,2,1,1,3,1,2
208,838,1,2,1,1,,5,3,2,1,2,0,0,37,2,3,,,2,,2,2,0,2,2,3,0.913,1.735,28,1,3,8,2,,1,,3,1,1,1,8,2,,5
209,838,1,2,1,2,,5,2,1,1,1,1,1,40,4,98,1,,1,1,,2,1,1,1,4,0.279,0.573,4,1,3,5,2,,1,,2,1,2,2,3,2,,4
210,838,1,2,1,3,1,2,2,1,1,,,,66,2,3,,,2,,1,1,0,2,2,4,0.45,0.969,16,1,3,5,8,,,8,8,1,3,3,3,1,,4
211,838,1,2,1,1,,4,3,1,2,1,0,0,46,2,7,,,2,,1,2,0,1,2,2,0.651,1.291,19,1,3,5,1,2,,,1,1,2,2,2,2,,4
212,838,1,1,1,3,3,4,3,2,1,1,0,0,18,2,1,,,2,,2,3,0,1,1,3,0.901,3.679,1,1,3,5,2,,1,,2,7,3,2,3,3,2,5
213,838,1,2,1,1,,4,2,1,1,1,1,0,52,1,4,,,2,,1,2,0,1,1,2,1.719,3.3,17,1,3,5,8,,,2,2,2,1,1,2,2,,3
214,838,2,2,1,1,,3,2,1,1,0,0,1,23,2,4,,,2,,1,1,1,2,1,3,1.678,2.821,22,1,2,4,8,,,2,3,1,2,8,2,1,,2
215,838,1,2,1,1,,3,2,1,1,1,0,0,44,2,4,,,2,,1,2,0,2,2,3,0.643,1.222,21,1,3,4,2,,2,,2,7,1,2,3,2,,4
216,838,1,2,1,3,1,9,,,,,,,99,4,99,9,,2,,9,2,0,2,1,3,0.452,0.923,1,1,3,2,9,,,1,1,8,2,9,1,2,,3
217,838,1,2,2,1,,3,2,1,1,1,0,0,40,4,8,,,2,,2,8,1,2,1,3,0.4,0.77,13,1,2,5,9,,,9,9,2,1,1,1,8,7,3
218,838,1,2,1,1,,3,3,2,1,,,,55,2,8,,,2,,1,1,0,1,1,4,1.315,5.262,53,1,3,5,1,1,,,1,1,3,2,3,1,,3
219,838,1,1,1,2,,2,2,1,1,,,,21,2,4,,,2,,1,2,1,1,1,4,0.539,1.079,6,2,,,,,,,,,,,,2,,2
220,838,2,2,1,3,1,2,2,1,1,,,,59,3,5,,,2,,1,2,0,2,1,3,1.564,2.63,48,2,,,,,,,,,,,,2,,4
221,838,1,5,1,1,,2,1,0,1,1,0,0,31,3,6,,,2,,1,3,0,2,1,3,2.051,1.723,22,1,3,5,2,,1,,2,7,1,1,2,3,1,3
222,838,1,2,1,3,1,2,2,1,1,,,,64,2,4,,,2,,1,3,0,1,2,3,1.102,2.03,5,1,4,5,8,,,8,2,1,2,1,2,3,1,3
223,838,2,1,2,1,,3,3,1,2,,,,22,3,2,,,2,,1,1,0,2,1,3,1.31,5.355,1,1,2,5,1,1,,,1,1,3,1,2,1,,2
224,838,1,2,1,2,,5,3,2,1,2,0,0,50,2,99,9,,9,,9,3,9,2,1,2,0.414,0.795,17,1,3,4,2,,1,,2,2,2,1,1,3,1,1
225,838,1,1,2,2,,3,3,2,1,,,,18,2,7,,,2,,1,3,0,1,2,2,0.388,1.757,17,2,,,,,,,,,,,,3,1,3
226,838,1,2,1,1,,5,2,1,1,0,2,1,34,2,6,,,2,,1,1,0,1,2,2,0.864,1.713,29,1,4,5,1,1,,,1,1,2,3,2,1,,4
227,838,2,4,1,2,,1,,0,1,,,,71,2,1,,,2,,1,3,0,2,1,4,1.062,2.125,6,2,,,,,,,,,,,,3,7,3
228,838,1,2,1,1,,5,3,1,2,1,1,0,43,5,7,,,2,,5,2,1,1,1,4,0.474,0.948,53,1,3,5,2,,2,,2,2,1,1,1,2,,3
229,838,1,2,1,2,,4,2,1,1,0,1,1,34,4,8,,,2,,1,1,0,2,1,3,1.697,2.853,48,1,3,3,2,,2,,2,1,2,1,2,1,,3
230,838,1,2,1,2,,4,3,1,2,0,0,1,41,2,8,,,2,,1,3,0,2,2,3,0.643,2.442,47,1,4,5,2,,1,,2,1,3,3,3,3,1,2
231,838,1,1,2,3,4,5,5,2,3,,,,22,4,98,8,,2,,2,3,2,2,1,3,1.611,5.416,22,1,2,3,0,,,0,8,1,3,1,3,3,7,4
232,838,1,2,1,1,,2,2,1,1,,,,58,2,5,,,2,,1,3,0,1,2,4,1.382,2.806,41,1,2,5,0,,,0,0,1,4,3,1,3,1,3
233,838,1,2,1,1,,2,2,1,1,,,,31,3,6,,,2,,1,3,0,1,1,2,1.63,2.928,27,1,3,5,8,,,8,8,2,1,2,1,3,1,4
234,838,1,2,1,3,1,3,3,2,1,,,,56,3,4,,,2,,1,3,0,2,1,4,0.572,1.176,8,2,,,,,,,,,,,,3,7,5
235,838,1,4,1,3,5,1,,0,1,,,,63,1,1,,,2,,1,2,0,2,2,4,1.277,2.747,4,2,,,,,,,,,,,,2,,8
236,838,1,2,1,1,,4,2,1,1,1,1,0,43,3,8,,,2,,1,2,0,1,1,3,1.563,2.628,48,1,3,5,2,,2,,3,1,3,3,2,2,,3
237,838,1,2,1,1,,5,4,2,2,1,0,0,42,2,4,,,2,,2,2,0,1,1,3,1.594,5.358,22,1,4,5,2,,1,,2,2,2,1,2,2,,2
238,838,1,2,1,2,,5,2,1,1,2,1,0,35,3,8,,,2,,1,1,0,2,1,4,1.08,2.161,41,1,4,5,2,,1,,2,1,3,1,4,1,,3
239,838,1,2,1,1,,5,2,1,1,0,3,0,46,3,8,,,2,,1,3,0,1,1,4,0.593,1.219,8,1,4,5,1,2,,,1,1,3,3,1,3,2,3
240,838,1,2,1,1,,2,2,1,1,,,,67,2,6,,,2,,1,3,0,2,1,4,0.531,1.091,32,1,4,5,1,1,,,1,1,2,1,3,3,7,4
241,838,1,2,1,1,,6,3,1,2,2,1,0,44,2,98,8,,2,,1,8,0,1,1,4,1.144,2.289,6,2,,,,,,,,,,,,8,7,5
242,838,1,2,1,1,,3,2,1,1,0,1,0,43,5,8,,,2,,1,3,0,1,1,4,0.473,0.973,8,1,4,5,1,2,,,1,1,3,1,2,3,2,4
243,838,2,1,2,1,,3,3,1,2,,,,27,4,98,1,,2,,1,2,0,2,1,4,1.242,4.972,6,1,3,5,2,,1,,2,2,2,1,2,2,,3
244,838,1,2,1,1,,3,2,1,1,0,1,0,33,2,6,,,2,,1,1,0,1,1,4,1.573,3.146,53,1,2,5,1,1,,,1,1,3,1,3,1,,3
245,838,1,2,1,1,,3,2,1,1,0,0,1,34,4,99,9,,2,,1,1,4,2,1,4,0.622,1.244,6,1,3,5,0,,,1,3,1,1,1,2,1,,3
246,838,1,2,1,1,,2,2,1,1,,,,68,3,8,,,2,,1,2,1,1,1,4,0.684,1.369,6,2,,,,,,,,,,,,2,,2
247,838,2,1,2,2,,8,2,2,0,6,0,0,20,3,1,,,2,,1,3,1,1,2,4,0.559,1.136,6,1,3,3,2,,2,,3,1,2,1,1,3,1,3
248,838,2,2,1,3,4,5,1,0,1,3,0,1,36,3,1,,,1,1,,9,1,2,1,4,0.572,0.573,6,1,2,2,8,,,0,3,9,3,3,3,9,9,4
249,838,1,2,1,1,,4,3,2,1,1,0,0,38,4,6,,,2,,1,1,0,2,2,1,0.385,0.756,42,1,3,5,2,,1,,2,1,1,2,1,1,,2
250,838,2,2,1,1,,2,2,1,1,,,,49,2,4,,,2,,1,3,0,2,1,1,1.243,2.01,25,1,4,5,2,,1,,2,1,4,1,2,3,1,3
251,838,1,5,1,1,,1,,1,0,,,,36,4,8,,,2,,1,1,0,1,1,3,0.598,0.573,13,2,,,,,,,,,,,,1,,2
252,838,2,2,1,1,,4,2,1,1,2,0,0,35,2,3,,,2,,2,2,0,1,1,2,0.895,1.718,18,1,4,3,1,2,,,2,1,1,1,3,2,,5
253,838,1,2,1,3,4,5,2,1,1,0,2,1,30,2,7,,,2,,1,3,0,2,2,1,0.519,1.12,23,1,2,3,8,,,8,8,1,2,3,2,3,7,3
254,838,2,2,2,3,1,2,2,1,1,,,,65,2,5,,,2,,1,1,0,2,1,1,0.638,1.298,34,1,4,5,0,,,1,3,1,1,1,3,1,,3
255,838,1,2,1,3,1,2,2,1,1,,,,64,2,99,9,,2,,1,1,0,2,1,2,0.63,1.21,18,1,3,5,1,2,,,1,1,3,1,3,1,,3
256,838,1,2,1,1,,4,2,1,1,2,0,0,43,4,9,,2,2,,1,1,1,1,1,1,0.284,0.578,42,1,4,5,2,,2,,3,2,1,1,1,1,,4
257,838,1,2,1,3,1,3,3,2,1,,,,74,5,8,,,2,,1,3,0,1,2,3,0.674,2.56,28,1,4,5,1,1,,,1,1,4,3,2,3,2,4
258,838,1,2,1,1,,2,2,1,1,,,,37,3,8,,,2,,1,1,0,1,1,2,0.63,1.209,39,1,4,5,8,,,2,2,1,2,2,3,1,,3
259,838,1,1,1,1,,1,,1,0,,,,41,4,7,,,2,,1,3,0,1,1,2,0.553,0.531,26,1,2,5,2,,2,,2,1,2,1,1,3,1,3
260,838,1,2,1,1,,4,2,1,1,1,1,0,35,1,5,,,2,,1,3,0,2,2,1,0.983,2.122,23,1,2,5,2,,2,,2,1,2,1,2,3,7,2
261,838,2,2,1,3,4,4,2,1,1,0,2,0,32,2,99,9,,2,,1,3,0,2,1,1,0.9,1.834,42,2,,,,,,,,,,,,3,7,5
262,838,2,2,1,1,,2,2,1,1,,,,29,2,7,,,2,,1,1,0,2,1,1,0.9,1.834,42,1,3,5,1,1,,,1,1,2,1,2,1,,3
263,838,1,2,1,2,,2,2,1,1,,,,50,2,6,,,2,,1,3,0,2,2,1,0.439,0.861,42,2,,,,,,,,,,,,3,2,8
264,838,1,2,1,1,,2,2,1,1,,,,50,5,99,9,,2,,1,1,0,1,1,2,0.54,1.037,39,1,3,5,1,1,,,1,1,3,2,2,1,,3
265,838,2,2,1,1,,8,3,1,2,2,3,1,45,2,4,,,2,,1,2,0,1,1,1,0.711,1.448,36,1,4,4,2,,1,,2,1,2,1,1,2,,3
266,838,2,1,1,1,,1,,1,0,,,,31,2,3,,,2,,1,2,0,1,1,1,0.943,0.961,42,2,,,,,,,,,,,,2,,4
267,838,1,2,1,2,,2,2,1,1,,,,68,1,1,,,2,,1,1,0,2,2,1,1.204,2.362,36,1,2,5,0,,,1,3,2,2,3,2,1,,3
268,838,2,2,1,3,3,2,2,1,1,,,,28,3,6,,,2,,1,3,0,1,2,1,0.544,1.173,23,1,4,5,2,,1,,2,7,1,1,3,3,1,2
269,838,1,5,1,1,,1,,1,0,,,,44,4,99,9,,2,,1,3,0,1,1,1,1.155,0.934,25,1,4,4,8,,,1,1,2,2,2,2,3,2,3
270,838,1,2,1,1,,3,2,1,1,0,1,0,51,3,8,,,2,,1,1,0,1,1,2,0.653,1.254,39,1,3,5,1,1,,,1,1,2,3,1,1,,3
271,838,1,2,1,1,,2,2,1,1,,,,53,4,7,,,2,,1,3,0,1,1,1,1.197,1.936,25,1,4,5,1,1,,,1,1,3,4,2,3,2,5
272,838,1,1,1,1,,1,,1,0,,,,36,5,6,,,2,,1,3,0,1,1,3,0.598,0.573,12,1,4,5,7,,,7,3,1,1,1,1,3,7,4
273,838,1,2,2,3,1,2,2,1,1,,,,71,1,3,,,2,,1,3,0,2,2,2,1.005,2.278,18,1,3,5,1,1,,,9,1,2,4,8,3,7,5
274,838,2,2,1,3,4,6,2,1,1,1,3,0,33,1,1,,,2,,1,1,0,1,2,2,1.489,3.372,18,2,,,,,,,,,,,,1,,4
275,838,2,2,1,1,,3,2,1,1,0,0,1,43,3,2,,,2,,1,3,0,1,2,3,0.524,1.173,54,2,,,,,,,,,,,,3,7,4
276,838,2,2,1,1,,2,2,1,1,,,,50,2,8,,,2,,1,1,0,2,1,1,1.243,2.01,9,1,4,5,9,,,9,9,9,3,3,1,1,,4
277,838,1,2,2,3,4,2,2,1,1,,,,26,4,6,,,2,,1,2,0,1,1,1,0.781,1.59,42,2,,,,,,,,,,,,2,,4
278,838,1,2,1,1,,3,2,1,1,0,0,1,33,4,6,,,2,,1,2,0,1,1,2,0.717,1.376,39,1,3,5,2,,1,,8,2,2,2,1,2,,3
279,838,1,2,1,3,2,5,4,2,2,0,1,0,46,3,6,,,2,,1,1,0,2,1,1,0.611,2.49,42,1,3,5,1,2,,,1,1,2,2,3,1,,4
280,838,2,1,1,3,1,1,,0,1,,,,83,6,99,1,,2,,1,1,0,2,1,1,1.185,2.414,42,1,4,5,8,,,8,3,1,1,1,1,1,,4
281,838,2,5,1,1,,1,,0,1,,,,42,2,6,,,2,,1,3,0,2,1,2,0.595,1.141,39,1,4,5,2,,2,,3,1,1,1,2,3,1,2
282,838,1,2,1,1,,4,2,1,1,0,0,2,39,3,99,1,,2,,1,2,0,1,1,1,0.687,1.397,42,1,3,5,2,,1,,2,2,1,2,3,2,,2
283,838,1,2,1,3,1,4,2,1,1,1,1,0,62,2,8,,,2,,1,2,0,1,1,1,0.799,1.628,42,1,4,5,2,,1,,2,1,1,1,3,2,,2
284,838,1,2,1,1,,4,2,1,1,2,0,0,45,4,9,,1,2,,1,3,2,1,1,1,0.294,0.599,36,1,3,4,2,,2,,2,7,2,1,3,3,7,3
285,838,1,2,1,1,,3,3,2,1,,,,52,2,9,,2,2,,1,1,0,1,1,2,0.653,2.507,18,1,3,5,1,2,,,3,1,3,2,2,1,,3
286,838,1,5,1,1,,1,,0,1,,,,26,1,6,,,1,1,,2,0,2,1,1,2.37,4.828,36,1,3,5,2,,2,,1,2,3,2,2,2,,2
287,838,1,2,1,3,2,4,2,1,1,0,1,1,37,4,8,,,2,,1,2,0,2,1,3,0.564,1.083,13,1,3,5,8,,,0,8,1,2,2,4,2,,3
288,838,1,1,1,1,,3,3,3,0,,,,42,3,98,1,,2,,1,3,0,1,1,2,0.63,1.209,39,1,3,5,2,,8,,2,1,1,1,3,3,1,3
289,838,2,1,1,1,,1,,1,0,,,,26,3,5,,,2,,1,1,0,1,1,3,0.992,0.953,12,2,,,,,,,,,,,,1,,3
290,838,1,1,1,1,,1,,1,0,,,,29,4,3,,,2,,1,2,0,1,1,3,0.765,0.781,47,1,3,5,2,,1,,2,2,2,1,2,2,,2
291,838,1,1,1,3,4,4,2,1,1,0,1,1,28,1,1,,,2,,2,2,0,2,2,3,2.431,5.444,45,2,,,,,,,,,,,,2,,5
292,838,2,2,1,1,,2,2,1,1,,,,32,2,2,,,2,,1,1,0,1,1,1,0.943,1.922,42,2,,,,,,,,,,,,1,,3
293,838,1,2,1,1,,5,2,1,1,0,3,0,32,2,3,,,2,,1,1,0,1,1,3,0.992,1.905,24,2,,,,,,,,,,,,1,,3
294,838,1,2,1,1,,3,3,2,1,,,,46,4,9,,1,2,,1,1,1,2,1,1,0.262,0.532,34,1,4,5,1,1,,,1,1,2,1,4,1,,4
295,838,1,2,1,1,,5,4,1,3,1,0,0,44,5,9,,1,1,1,,2,2,1,1,1,0.284,0.578,34,1,3,5,2,,1,,2,2,2,1,2,2,,2
296,838,2,1,2,1,,4,4,3,1,,,,21,2,1,,,2,,1,3,1,1,1,3,0.34,1.307,37,1,2,3,8,,,1,1,7,3,1,2,3,2,3
297,838,1,2,1,1,,3,2,1,1,0,0,1,21,2,7,,,2,,1,1,0,2,1,1,1.474,3.002,42,2,,,,,,,,,,,,1,,2
298,838,1,2,1,1,,3,2,1,1,1,0,0,40,6,8,,,2,,1,3,0,1,1,2,0.63,1.209,18,1,4,5,2,,1,,2,1,1,1,1,3,1,4
299,838,2,4,1,3,1,1,,0,1,,,,87,4,1,,,2,,1,2,0,2,2,3,0.749,1.676,37,1,2,5,2,,1,,2,2,1,1,3,2,,2
300,838,2,1,1,1,,1,,0,1,,,,52,3,2,,,2,,1,2,0,2,1,2,0.561,1.078,26,1,3,5,2,,1,,2,1,2,1,2,2,,3
301,838,1,2,1,3,1,4,2,1,1,1,1,0,68,1,2,,,2,,1,2,0,1,1,3,2.115,4.322,21,1,4,5,2,,1,,2,2,1,1,1,2,,8
302,838,2,2,1,2,,4,2,1,1,2,0,0,38,1,1,,,2,,1,3,0,2,2,3,2.35,4.332,40,2,,,,,,,,,,,,3,1,4
303,838,2,2,1,1,,3,2,1,1,0,0,1,38,3,8,,,2,,1,2,0,2,1,1,1.317,2.13,25,1,2,5,2,,2,,2,2,1,1,2,2,,2
304,838,1,2,1,1,,2,2,1,1,,,,41,5,9,,2,2,,1,2,0,2,1,2,0.493,0.945,18,1,4,5,2,,1,,2,1,3,1,1,2,,2
305,838,9,2,1,3,1,2,2,1,1,,,,99,9,99,9,,2,,1,2,0,1,1,1,1.065,2.167,42,1,4,5,2,,1,,2,2,1,1,1,2,,2
306,838,2,1,1,3,3,2,2,2,0,,,,24,3,1,,,1,1,,1,0,1,1,3,1.474,2.477,48,2,,,,,,,,,,,,1,,3
307,838,2,1,1,1,,1,,1,0,,,,31,2,6,,,2,,1,2,0,1,2,2,0.566,0.641,55,2,,,,,,,,,,,,2,,4
308,838,1,2,1,2,,2,2,1,1,,,,55,5,5,,,2,,2,2,0,1,1,3,0.988,1.898,51,1,4,5,9,,,9,9,1,1,1,3,2,,4
309,838,1,4,1,3,1,1,,1,0,,,,75,1,8,,,2,,1,2,0,1,1,3,4.312,3.624,48,1,4,5,2,,1,,2,2,1,1,2,2,,1
310,838,1,5,1,1,,1,,1,0,,,,56,2,4,,,2,,1,2,0,1,1,3,1.821,1.53,40,2,,,,,,,,,,,,2,,4
311,838,1,2,1,1,,2,2,1,1,,,,56,1,4,,,2,,1,2,0,1,1,3,2.062,4.211,21,2,,,,,,,,,,,,2,,5
312,838,1,2,2,3,1,2,2,1,1,,,,54,3,3,,,2,,1,3,0,2,2,2,0.367,0.83,55,1,2,5,2,,2,,2,1,2,2,1,3,2,4
313,838,1,5,1,1,,3,1,0,1,1,1,0,36,3,3,,,2,,1,2,0,2,2,2,0.594,0.588,31,1,3,5,9,,,9,9,9,1,1,2,2,,3
314,838,2,2,1,1,,3,2,1,1,0,0,1,21,2,2,,,2,,1,8,0,1,1,3,1.474,2.477,48,1,3,1,1,1,,,3,7,2,3,1,8,1,2
315,838,2,4,1,2,,1,,0,1,,,,60,1,1,,,2,,2,2,0,2,1,3,3.243,5.452,48,1,4,5,2,,1,,2,2,1,8,1,2,,8
316,838,1,2,1,1,,2,2,1,1,,,,51,2,6,,,2,,2,3,0,1,2,3,1.002,1.904,28,2,,,,,,,,,,,,3,7,3
317,838,2,2,1,3,2,5,3,1,2,0,0,2,41,1,3,,,2,,1,2,0,2,2,3,1.457,5.368,5,1,3,5,2,,1,,2,1,2,2,3,2,,2
318,838,1,2,1,1,,2,2,1,1,,,,53,3,8,,,2,,1,3,0,2,2,3,0.843,1.553,5,1,4,5,9,,,9,9,1,2,1,3,3,7,4
319,838,1,2,1,3,1,2,2,1,1,,,,62,2,3,,,2,,1,0,0,1,2,3,1.102,2.03,48,1,4,5,2,,1,,2,2,2,1,8,0,7,7
320,838,1,1,1,1,,1,,0,1,,,,40,4,8,,,2,,2,3,0,2,1,3,0.801,1.539,13,1,3,5,2,,1,,2,2,3,2,2,3,1,3
321,838,1,2,1,1,,2,2,1,1,,,,60,2,1,,,2,,1,3,0,2,2,2,0.412,0.933,17,2,,,,,,,,,,,,3,1,3
322,838,2,3,1,3,5,1,,0,1,,,,58,2,1,,,2,,1,3,0,2,1,1,0.687,1.398,34,2,,,,,,,,,,,,3,2,4
323,838,2,1,1,1,,2,1,0,1,1,0,0,30,3,6,,,2,,2,2,0,2,1,2,1.175,1.127,17,1,2,5,8,,,8,8,1,2,2,2,2,,3
324,838,1,2,1,1,,6,4,1,3,1,0,1,40,3,8,,,2,,1,3,0,2,2,2,0.389,1.76,17,1,2,5,1,2,,,1,1,2,2,2,3,2,4
325,838,1,2,1,1,,3,2,1,1,1,0,0,46,9,6,,,2,,1,2,0,2,2,3,1.107,2.04,48,1,4,5,2,,1,,2,1,1,1,2,2,,3
326,838,1,2,1,3,1,3,2,1,1,1,0,0,55,2,5,,,2,,1,1,0,1,1,1,0.799,1.628,36,1,4,5,0,,,2,3,1,2,1,2,1,,3
327,838,2,4,1,3,1,1,,0,1,,,,73,1,1,,,2,,1,9,0,2,1,2,1.539,2.955,17,1,4,5,2,,1,,2,7,1,1,3,9,7,4
328,838,1,2,1,1,,4,2,1,1,1,1,0,39,4,99,1,,2,,1,1,0,1,2,2,0.341,0.771,55,2,,,,,,,,,,,,1,,4
329,838,1,2,1,9,,3,3,2,1,,,,51,1,99,9,,2,,1,2,1,2,1,1,0.805,1.639,42,1,1,5,2,,2,,8,2,3,2,1,2,,3
330,838,1,4,1,3,1,1,,0,1,,,,65,2,2,,,2,,1,1,0,2,2,2,0.584,1.157,19,1,2,5,1,2,,,3,1,1,4,1,1,,2
331,838,1,1,1,1,,4,2,1,1,2,0,0,32,4,2,,,2,,5,3,0,2,2,3,1.027,1.893,5,1,4,5,2,,1,,2,2,4,1,2,3,7,3
