ID,WEEK,Z1,Z2,Z3,Z4,Z5,Z6,Z6A,Z6AA,Z6AB,Z6B,Z6C,Z6D,Z7,Z8,Z9,Z9A,Z9AA,Z10,Z10A,Z11,Z11A,Z12,SEX,METRO,REGION,HWEIGHT,PWEIGHT,STATE,WP1,WP2,WP3,WP4A,WP4B,WP4C,WP5,WP6
972,928,2,5,1,1,,3,1,0,1,0,2,0,34,2,2,,,2,,1,2,0,2,1,4,0.824,0.929,56,1,4,2,,8,,,
973,928,2,2,1,1,,2,2,1,1,,,,28,3,4,,,2,,2,3,0,1,1,4,2.453,4.635,6,9,9,9,,,,,9
974,928,1,2,1,1,,3,2,1,1,0,0,1,28,4,6,,,2,,1,1,0,1,2,4,0.569,0.985,16,4,5,1,1,,,,
975,928,1,2,1,3,1,2,2,1,1,,,,66,4,3,,,2,,1,8,0,1,1,4,0.912,1.724,41,3,1,0,,,,,0
976,928,1,1,2,1,,3,3,2,1,,,,25,3,98,1,,2,,1,1,0,1,1,4,0.929,3.514,6,2,4,1,2,,,,
977,928,2,4,1,3,1,1,,0,1,,,,84,1,1,,,2,,1,2,0,2,2,4,3.054,6.907,41,2,5,2,,2,,,
978,928,1,5,1,1,,1,,1,0,,,,32,3,6,,,2,,1,1,0,1,1,4,0.607,0.685,30,3,5,2,,1,,,
979,928,1,2,1,3,2,4,2,1,1,2,0,0,34,1,6,,,2,,1,3,0,2,1,4,2.639,5.956,8,1,3,8,,,,,8
980,928,1,2,1,1,,6,2,1,1,0,2,2,30,5,7,,,2,,1,2,0,2,1,4,1.032,1.95,6,3,5,2,,2,,,
981,928,1,2,1,1,,4,4,2,2,,,,48,5,9,,2,2,,1,1,1,2,1,4,0.377,1.424,6,4,5,1,1,,,,
982,928,1,2,1,2,,3,2,1,1,0,0,1,32,5,7,,,2,,1,3,1,2,1,4,0.515,0.975,53,2,5,1,1,,,,
983,928,1,2,1,1,,3,2,1,1,1,0,0,57,4,8,,,2,,1,1,1,1,1,4,0.313,0.705,4,3,5,8,,,,,2
984,928,1,2,1,3,1,2,2,1,1,,,,68,2,2,,,2,,1,3,0,2,2,4,1.39,2.406,49,3,5,2,,2,,,
985,928,1,5,2,2,,3,2,0,2,0,1,0,36,4,1,,,2,,1,2,0,2,1,4,0.924,1.747,6,3,5,1,2,,,,
986,928,1,2,1,3,2,5,2,1,1,1,2,0,36,3,98,2,,2,,1,1,0,2,1,4,1.131,2.137,6,2,5,2,,2,,,
987,928,1,4,1,3,1,1,,1,0,,,,66,4,8,,,2,,1,1,0,1,1,4,0.912,0.862,6,4,5,8,,,,,3
988,928,1,2,1,1,,2,2,1,1,,,,39,3,8,,,2,,1,2,0,1,1,4,1.074,2.031,6,4,5,8,,,,,8
989,928,1,2,1,3,1,2,2,1,1,,,,54,4,8,,,2,,9,0,0,2,1,4,0.822,1.554,6,4,5,0,,,,,0
990,928,1,2,1,1,,2,2,1,1,,,,38,2,8,,,2,,1,2,0,2,1,4,1.131,2.137,53,3,5,2,,2,,,
991,928,2,5,1,1,,1,,0,1,,,,54,4,5,,,2,,1,2,0,2,1,4,0.753,1.424,6,3,5,2,,1,,,
992,928,1,2,1,1,,6,4,2,2,1,0,1,27,3,6,,,2,,1,3,0,1,1,4,0.929,3.514,6,4,5,8,,,,,1
993,928,2,5,1,2,,2,2,1,1,,,,48,4,5,,,2,,1,3,0,2,1,4,0.753,1.424,6,1,1,7,,,,,1
994,928,1,5,1,1,,1,,1,0,,,,67,1,6,,,2,,9,2,0,1,1,4,3.903,3.689,6,3,4,2,,2,,,
995,928,2,5,1,1,,4,2,1,1,1,1,0,42,5,8,,,2,,1,3,0,2,1,4,0.924,1.747,6,3,5,8,,,,,2
996,928,1,1,2,2,,6,3,2,1,3,0,0,18,2,7,,,2,,1,2,0,1,2,3,0.423,1.896,37,2,5,2,,1,,,
997,928,2,1,2,1,,4,3,2,1,1,0,0,20,2,98,2,,2,,5,3,0,1,1,2,0.769,2.85,39,1,3,1,1,,,,
998,928,2,1,1,3,3,1,,0,1,,,,32,4,3,,,2,,1,3,0,2,1,1,0.552,0.893,25,1,1,7,,,,,0
999,928,1,5,1,2,,1,,0,1,,,,60,2,2,,,2,,1,2,0,2,1,2,0.978,1.813,39,3,5,2,,1,,,
1000,928,2,2,1,1,,3,2,1,1,0,0,1,26,2,1,,,2,,2,3,0,1,1,3,1.587,2.997,13,2,2,8,,,,,1
1001,928,2,2,1,1,,5,2,1,1,1,0,2,34,3,2,,,2,,2,3,0,1,1,1,2.096,3.804,36,2,3,1,2,,,,
1002,928,2,1,1,1,,2,2,0,2,,,,22,1,4,,,2,,1,3,0,2,1,1,1.342,2.434,36,1,5,8,,,,,1
1003,928,1,1,1,1,,2,2,1,1,,,,25,2,5,,,2,,1,3,0,1,1,1,0.794,1.442,42,2,1,1,1,,,,
1004,928,1,2,1,2,,2,2,1,1,,,,56,4,3,,,2,,1,2,0,1,1,2,0.642,1.191,39,2,5,3,,,2,2,
1005,928,1,2,1,2,,4,3,1,2,1,0,0,40,2,6,,,2,,1,0,0,2,1,2,0.759,2.813,39,3,5,9,,,,,9
1006,928,1,2,1,2,,2,2,1,1,,,,44,3,9,,2,2,,1,3,0,2,1,1,0.967,1.754,42,4,5,2,,1,,,
1007,928,2,1,1,1,,1,,0,1,,,,32,3,5,,,2,,1,1,0,2,1,4,0.824,1.86,49,2,5,1,2,,,,
1008,928,1,2,1,3,1,2,2,1,1,,,,78,1,6,,,2,,1,3,0,1,1,4,2.916,6.582,49,2,5,0,,,,,1
