ID,WEEK,Z1,Z2,Z3,Z4,Z5,Z6,Z6A,Z6AA,Z6AB,Z6B,Z6C,Z6D,Z7,Z8,Z9,Z9A,Z9AA,Z10,Z10A,Z11,Z11A,Z12,SEX,METRO,REGION,HWEIGHT,PWEIGHT,STATE,AW1,AW2,AW3,AW4,AW5A,AW5B,AW6,AW6A,AW7,AW8,AW9,AW10A,AW10B
856,833,2,5,1,3,4,3,2,1,1,0,1,0,39,1,98,8,,2,,1,3,0,1,1,3,2.265,4.569,13,2,,,,,,,,,8,3,,
857,833,1,2,1,1,,4,2,1,1,1,1,0,36,2,7,,,2,,1,1,0,2,1,1,0.86,1.584,42,1,4,5,2,,2,,2,1,2,3,,
858,833,1,1,2,1,,2,2,0,2,,,,19,3,99,9,,2,,1,3,1,2,1,2,0.371,0.693,26,1,3,4,2,,1,,2,7,2,2,,2
859,833,2,1,2,2,,3,3,1,2,,,,35,3,5,,,2,,1,3,0,1,1,2,0.606,1.132,26,2,,,,,,,,,1,3,,
860,833,2,5,1,1,,2,1,0,1,1,0,0,48,2,5,,,2,,2,2,0,2,1,1,1.53,1.409,36,1,4,5,2,,1,,3,2,1,3,,
861,833,2,2,1,1,,2,2,1,1,,,,99,9,2,,,2,,1,3,0,1,2,1,0.986,2.056,23,1,2,3,2,,2,,3,7,2,3,,
862,833,1,2,1,1,,3,2,1,1,1,0,0,23,4,7,,,2,,1,2,2,1,1,3,0.257,0.518,24,2,,,,,,,,,2,2,,2
863,833,1,2,8,2,,3,2,1,1,0,0,1,23,2,5,,,2,,1,2,0,2,1,3,0.739,1.49,37,1,3,4,2,,2,,2,7,2,3,,
864,833,1,2,1,3,1,2,2,1,1,,,,73,2,4,,,2,,1,1,0,1,2,2,0.398,0.848,18,1,3,5,1,2,,,3,1,1,3,,
865,833,1,2,1,1,,2,2,1,1,,,,32,4,9,,1,2,,1,3,1,1,1,1,0.412,0.76,34,1,3,5,2,,2,,3,7,2,2,,2
866,833,2,2,1,2,,4,2,1,1,1,0,1,31,1,1,,,2,,1,1,0,1,1,2,3.011,5.631,18,2,,,,,,,,,2,8,,
867,833,1,2,1,1,,3,2,1,1,0,1,0,42,4,9,,1,2,,1,3,0,1,1,1,0.595,1.095,36,2,,,,,,,,,1,3,,
868,833,2,2,1,3,2,2,2,1,1,,,,42,4,4,,,2,,1,3,0,2,1,1,0.655,1.207,42,2,,,,,,,,,2,3,,
869,833,1,2,1,1,,4,4,1,3,,,,56,4,9,,2,2,,1,2,0,1,1,3,0.686,1.384,51,1,4,5,2,,1,,2,2,2,3,,
870,833,1,1,2,3,5,7,6,1,5,1,0,0,57,1,1,,,2,,2,3,0,2,2,3,1.252,5.843,37,1,3,1,1,1,,,2,7,2,3,,
871,833,2,5,1,1,,1,,1,0,,,,47,4,6,,,2,,1,3,0,1,1,1,0.677,0.667,25,1,4,5,1,2,,,1,1,1,3,,
872,833,2,2,1,1,,3,2,1,1,1,0,0,41,2,2,,,2,,1,3,0,1,1,3,0.604,1.219,37,1,1,5,2,,2,,2,7,1,3,,
873,833,1,2,1,2,,2,2,1,1,,,,50,2,6,,,2,,1,1,0,2,1,1,0.958,1.763,42,1,3,4,1,1,,,1,1,1,1,2,
874,833,1,2,1,2,,4,2,1,1,0,1,1,31,3,7,,,2,,1,1,0,2,1,3,0.901,1.816,13,1,3,4,2,,1,,2,1,2,3,,
875,833,1,1,1,1,,3,3,2,1,,,,28,2,9,,1,2,,1,1,1,1,1,1,0.542,1.995,34,2,,,,,,,,,1,3,,
876,833,2,2,1,1,,4,4,2,2,,,,53,2,5,,,2,,1,2,0,2,2,3,0.471,2.199,54,1,4,5,2,,1,,2,1,2,2,,2
877,833,1,2,1,1,,4,3,2,1,0,0,1,50,3,7,,,2,,1,2,0,2,1,1,0.958,1.763,34,1,4,5,2,,1,,2,2,2,3,,
878,833,1,5,1,1,,3,1,1,0,1,1,0,42,5,8,,,2,,1,3,0,1,1,3,0.51,0.515,51,2,,,,,,,,,1,3,,
879,833,1,1,1,2,,1,,1,0,,,,34,4,99,9,,2,,1,1,1,1,1,1,0.551,0.508,36,1,3,5,9,,,1,8,1,1,1,2,
880,833,1,1,1,1,,2,2,1,1,,,,22,4,9,,2,2,,2,3,0,1,1,3,0.82,1.656,51,1,3,5,2,,2,,2,7,2,2,,2
881,833,1,2,2,3,1,2,2,1,1,,,,83,2,3,,,2,,1,2,0,2,2,1,0.407,1.081,36,1,2,5,1,1,,,8,1,1,3,,
882,833,1,4,1,2,,1,,0,1,,,,65,2,1,,,2,,1,3,0,2,2,3,0.228,0.533,13,1,4,5,2,,1,,3,2,2,3,,
883,833,1,2,1,1,,4,2,1,1,0,2,0,32,2,7,,,2,,2,2,0,1,1,3,1.34,2.702,24,1,3,5,2,,2,,2,7,8,3,,
884,833,2,5,1,1,,1,,1,0,,,,47,4,8,,,2,,1,3,0,1,1,2,0.541,0.507,26,1,4,5,1,2,,,1,1,2,3,,
885,833,1,4,1,3,2,1,,0,1,,,,57,2,4,,,2,,1,2,0,2,1,1,0.653,1.203,42,1,3,5,2,,1,,3,2,2,1,2,
886,833,2,1,1,1,,2,1,0,1,1,0,0,44,2,3,,,2,,2,2,0,2,1,1,1.374,1.265,36,1,4,5,2,,1,,2,2,1,2,,1
887,833,1,5,1,1,,2,2,2,0,,,,54,4,9,,2,2,,1,3,1,1,1,3,0.261,0.527,13,2,,,,,,,,,2,2,,2
888,833,1,2,1,3,2,3,2,1,1,0,0,1,26,2,7,,,2,,1,2,1,2,2,3,0.286,0.668,13,2,,,,,,,,,2,2,,2
889,833,1,2,1,2,,4,2,1,1,0,0,2,36,3,9,,2,2,,1,1,0,2,1,1,0.86,1.584,34,1,3,5,2,,2,,3,1,2,2,,1
890,833,1,1,1,1,,1,,0,1,,,,30,3,3,,,2,,1,1,0,2,1,3,0.901,1.816,45,1,3,5,1,2,,,3,1,1,3,,
891,833,1,1,1,1,,3,2,1,1,1,0,0,20,2,98,2,,2,,1,3,1,1,1,1,0.332,0.611,34,2,,,,,,,,,2,8,,
892,833,1,5,1,1,,1,,1,0,,,,42,2,99,9,,2,,1,3,0,1,1,2,0.606,0.566,18,2,,,,,,,,,1,3,,
893,833,2,5,1,1,,1,,1,0,,,,62,3,7,,,2,,1,1,0,1,1,2,0.903,0.844,18,1,3,5,1,1,,,1,1,1,3,,
894,833,1,2,1,1,,5,2,1,1,0,2,1,44,5,9,,1,2,,1,2,0,1,2,3,0.293,0.683,54,1,4,5,2,,1,,2,2,1,2,,2
895,833,1,2,1,1,,2,2,1,1,,,,29,3,6,,,2,,1,1,0,1,2,3,0.533,1.244,37,2,,,,,,,,,1,3,,
896,833,1,1,2,2,,4,3,2,1,1,0,0,18,1,8,,,2,,1,1,0,1,1,2,0.515,1.927,39,2,,,,,,,,,1,1,2,
897,833,1,2,1,1,,3,2,1,1,0,0,1,27,5,8,,,2,,2,3,0,1,1,3,1.021,2.058,24,1,3,5,9,,,9,9,9,2,3,,
898,833,1,1,2,3,3,4,3,2,1,1,0,0,20,3,8,,,2,,1,3,1,1,1,3,0.257,1.036,13,1,3,3,1,2,,,3,7,1,3,,
899,833,1,2,1,3,1,2,2,1,1,,,,70,3,8,,,2,,1,1,0,1,1,3,0.486,0.979,12,1,4,5,1,1,,,1,1,1,3,,
900,833,1,2,1,1,,2,2,1,1,,,,52,3,8,,,2,,1,3,0,2,2,3,0.471,1.1,51,1,3,5,1,1,,,1,1,1,3,,
901,833,1,3,1,1,,3,1,1,0,0,0,2,23,2,3,,,2,,1,9,0,1,2,3,0.444,0.518,37,2,,,,,,,,,8,3,,
902,833,1,2,1,2,,3,3,2,1,,,,45,2,3,,,2,,1,2,0,2,1,1,0.958,1.763,36,1,3,3,1,2,,,1,7,1,3,,
903,833,1,2,1,3,2,2,2,1,1,,,,24,5,6,,,2,,1,2,0,2,1,3,0.739,1.49,51,2,,,,,,,,,1,2,,1
904,833,2,2,1,1,,4,2,1,1,1,1,0,36,3,8,,,2,,1,2,0,1,1,1,0.783,1.545,25,1,4,5,2,,2,,3,2,2,3,,
905,833,1,1,1,3,4,3,2,1,1,1,0,0,28,3,4,,,2,,1,3,1,1,1,3,0.419,0.846,12,2,,,,,,,,,2,3,,
906,833,1,2,2,3,2,2,2,1,1,,,,73,2,3,,,2,,9,2,0,2,1,1,0.534,0.984,42,1,3,5,2,,1,,2,2,1,3,,
907,833,1,2,2,3,1,2,2,1,1,,,,99,4,99,9,,2,,1,9,0,2,1,3,0.607,1.224,12,1,2,5,9,,,0,3,2,8,3,,
908,833,1,2,1,1,,5,2,1,1,0,1,2,37,4,8,,,2,,1,1,0,1,1,1,0.595,1.095,36,1,3,5,1,1,,,1,1,1,3,,
909,833,2,1,1,3,4,1,,0,1,,,,25,4,1,,,2,,2,3,0,2,1,2,1.099,2.055,26,1,2,3,9,,,8,8,7,2,3,,
910,833,1,2,1,1,,2,2,1,1,,,,35,2,6,,,2,,2,3,0,1,1,2,0.967,1.81,18,1,2,4,8,,,2,2,2,1,3,,
911,833,1,2,1,3,2,2,2,1,1,,,,56,1,2,,,2,,2,2,0,2,1,1,3.108,5.724,42,1,4,5,1,1,,,1,1,1,3,,
912,833,2,1,1,2,,3,1,0,1,0,2,0,25,2,1,,,2,,9,0,0,2,1,1,1.345,1.327,25,2,,,,,,,,,8,8,,
913,833,1,5,1,1,,2,2,1,1,,,,44,3,6,,,2,,2,2,0,1,1,2,0.967,1.81,39,1,3,5,0,,,0,2,2,1,3,,
914,833,1,2,1,1,,4,2,1,1,0,2,0,36,4,7,,,2,,1,3,0,2,1,1,0.655,1.207,36,1,3,4,2,,1,,3,2,2,2,,2
915,833,1,2,1,3,2,6,2,1,1,1,2,1,34,2,6,,,2,,1,3,0,2,1,3,0.901,1.816,37,2,,,,,,,,,1,3,,
916,833,1,1,2,2,,4,3,1,2,1,0,0,20,4,2,,,2,,1,3,0,2,1,1,0.958,3.781,25,2,,,,,,,,,8,3,,
917,833,1,2,1,1,,3,2,1,1,0,0,1,45,4,6,,,2,,2,2,0,1,2,3,0.53,1.237,37,1,3,4,2,,1,,2,7,1,3,,
918,833,1,5,1,1,,3,1,0,1,1,1,0,45,4,7,,,2,,1,3,0,2,2,2,0.766,0.676,46,1,2,5,9,,,8,8,1,9,3,,
919,833,1,2,1,1,,2,2,1,1,,,,51,4,7,,,2,,1,3,0,1,1,2,0.523,0.979,26,1,4,5,2,,1,,2,2,8,2,,2
920,833,1,5,1,1,,1,,1,0,,,,36,1,98,1,,2,,1,1,0,1,1,1,2.938,2.899,9,1,2,5,1,1,,,1,7,1,3,,
921,833,2,2,1,1,,4,2,1,1,0,1,1,32,3,5,,,2,,1,8,0,2,1,3,0.901,1.816,51,2,,,,,,,,,2,3,,
922,833,1,2,1,3,1,2,2,1,1,,,,65,4,8,,,2,,1,2,0,1,2,3,0.235,0.548,37,1,4,5,2,,1,,2,2,1,2,,2
923,833,1,2,1,1,,4,2,1,1,2,0,0,46,2,4,,,2,,1,3,0,2,1,2,0.743,1.39,39,1,4,5,2,,2,,3,1,1,3,,
924,833,1,4,1,3,1,1,,0,1,,,,74,2,2,,,2,,1,2,0,2,1,2,0.963,1.457,29,1,3,8,8,,,8,8,1,1,1,2,
925,833,1,2,1,3,1,2,2,1,1,,,,79,1,4,,,2,,1,8,0,1,1,2,3.123,5.842,17,1,3,3,2,,8,,3,1,2,2,,2
926,833,1,2,1,3,1,2,2,1,1,,,,73,4,4,,,2,,1,3,0,1,1,2,0.992,1.5,29,1,3,5,1,1,,,1,1,1,1,1,
927,833,1,2,1,1,,3,2,1,1,0,0,1,27,3,7,,,2,,1,1,0,2,1,2,0.903,1.688,17,1,4,5,0,,,1,1,1,1,2,,1
928,833,1,1,1,2,,2,2,2,0,,,,56,4,1,,,2,,1,3,0,1,1,2,0.688,1.287,55,1,2,5,8,,,1,3,1,1,1,2,
929,833,2,1,1,1,,1,,1,0,,,,36,2,6,,,2,,1,2,0,1,2,2,0.82,0.724,29,1,4,5,2,,1,,2,2,2,2,,2
930,833,2,4,1,3,1,1,,0,1,,,,66,1,98,2,,2,,1,2,0,2,2,2,1.827,3.225,46,1,3,1,1,1,,,1,1,1,3,,
931,833,1,2,1,1,,2,2,1,1,,,,49,2,2,,,2,,1,2,0,2,1,2,1.989,3.008,29,1,4,5,2,,1,,2,2,2,3,,
932,833,1,1,2,2,,2,1,1,0,1,0,0,19,2,4,,,2,,2,3,0,1,2,3,0.522,0.609,45,2,,,,,,,,,2,3,,
933,833,2,2,1,1,,2,2,1,1,,,,39,1,6,,,2,,1,2,0,1,1,1,2.829,5.583,9,2,,,,,,,,,2,2,,2
934,833,1,2,1,3,1,2,2,1,1,,,,65,3,98,9,,2,,1,3,0,1,1,2,0.487,0.911,26,1,3,5,8,,,1,3,1,1,3,,
935,833,1,5,1,1,,2,2,0,2,,,,49,3,3,,,2,,1,3,0,2,2,2,0.608,1.295,26,1,3,5,8,,,8,2,1,1,3,,
936,833,2,1,1,1,,2,2,1,1,,,,22,2,2,,,2,,1,2,0,2,2,2,1.002,1.77,31,1,3,5,2,,2,,3,7,2,2,,2
937,833,1,4,1,3,1,1,,0,1,,,,77,3,1,,,2,,1,1,0,2,2,2,0.761,1.344,46,1,3,4,1,2,,,1,1,1,1,2,
938,833,2,1,1,1,,3,1,0,1,0,1,1,29,3,2,,,2,,2,8,0,2,1,2,1.442,1.349,39,2,,,,,,,,,2,3,,
939,833,2,5,1,3,4,2,2,1,1,,,,27,2,4,,,2,,1,3,0,2,1,2,0.903,1.688,18,2,,,,,,,,,2,1,2,
940,833,1,1,2,1,,3,3,2,1,,,,21,2,3,,,2,,1,2,0,1,2,1,0.373,1.979,42,1,3,5,2,,1,,3,1,1,3,,
941,833,1,2,1,3,1,2,2,1,1,,,,69,4,99,9,,2,,1,3,0,1,1,1,0.478,0.88,42,1,4,5,8,,,8,8,1,1,3,,
942,833,1,2,1,1,,4,4,1,3,,,,63,2,7,,,2,,1,2,0,1,1,2,0.903,1.689,26,1,4,5,2,,1,,2,2,1,3,,
943,833,1,1,2,2,,5,3,2,1,2,0,0,18,2,6,,,2,,1,1,0,1,1,2,0.515,1.927,39,1,3,5,8,,,2,2,7,1,3,,
944,833,2,2,1,1,,2,2,1,1,,,,29,3,6,,,2,,1,1,1,1,1,2,0.42,0.787,17,2,,,,,,,,,2,3,,
945,833,1,5,1,1,,3,1,0,1,0,1,1,33,3,6,,,2,,1,2,0,2,1,2,2.417,1.827,29,2,,,,,,,,,2,8,,
946,833,2,1,1,1,,2,2,2,0,,,,28,5,8,,,2,,5,3,0,1,1,1,0.825,1.519,36,1,3,5,2,,1,,2,2,1,2,,2
947,833,1,1,2,1,,4,4,3,1,,,,22,3,9,,2,2,,1,2,0,1,1,1,0.664,2.445,42,1,4,5,2,,1,,2,2,2,2,,1
948,833,2,3,1,1,,2,1,0,1,0,0,1,34,2,2,,,2,,1,3,0,2,1,4,1.327,1.096,8,2,,,,,,,,,1,2,,2
949,833,1,2,1,3,1,3,3,2,1,,,,60,5,8,,,2,,1,1,1,1,1,4,0.542,2.083,6,1,4,5,1,2,,,1,1,2,3,,
950,833,1,5,1,1,,1,,1,0,,,,46,3,7,,,2,,1,3,0,1,2,2,0.562,0.599,26,1,3,5,9,,,9,9,1,1,3,,
951,833,1,2,1,3,2,4,2,1,1,0,2,0,38,2,99,8,,1,1,,2,0,2,1,4,1.053,2.021,6,1,3,5,0,,,2,3,2,1,3,,
952,833,1,2,2,2,,4,3,2,1,1,0,0,38,1,6,,,2,,2,2,0,2,1,2,3.842,5.809,29,1,1,5,2,,1,,2,2,2,2,,2
953,833,1,2,1,1,,5,2,1,1,0,2,1,40,4,8,,,2,,1,3,0,1,1,1,0.595,1.095,42,2,,,,,,,,,1,3,,
954,833,1,2,1,3,1,2,2,1,1,,,,77,2,98,2,,2,,1,2,0,2,1,2,1.506,2.277,31,1,3,5,1,8,,,1,1,8,1,2,
955,833,2,1,8,2,,3,3,1,2,,,,23,5,5,,,2,,5,8,0,2,1,2,1.662,5.027,27,2,,,,,,,,,2,3,,
956,833,2,1,2,1,,3,3,2,1,,,,21,3,7,,,2,,1,3,0,1,1,1,0.666,2.628,25,1,3,5,0,,,2,3,1,1,2,,2
957,833,1,2,1,1,,4,3,2,1,1,0,0,43,3,8,,,2,,1,3,0,1,2,2,0.496,2.111,17,1,2,4,1,2,,,1,1,2,3,,
958,833,1,2,1,3,5,1,,1,0,,,,58,2,2,,,2,,1,3,0,1,2,2,1.222,1.079,19,1,2,5,2,,2,,3,1,1,3,,
959,833,2,4,1,3,1,1,,1,0,,,,72,4,4,,,2,,1,3,0,1,2,2,0.571,0.503,27,1,4,5,2,,1,,2,2,2,3,,
960,833,2,4,1,3,1,1,,0,1,,,,71,3,99,9,,2,,1,8,0,2,2,2,0.294,0.627,55,1,3,5,8,,,1,8,1,8,3,,
961,833,1,1,2,2,,4,3,1,2,1,0,0,18,2,9,,1,2,,1,2,0,2,1,2,1.662,5.027,27,2,,,,,,,,,8,2,,2
962,833,1,4,1,3,1,1,,0,1,,,,68,5,6,,,2,,1,3,1,2,2,2,0.233,0.496,26,2,,,,,,,,,8,8,,
963,833,2,2,1,3,1,2,2,1,1,,,,60,2,4,,,2,,1,1,0,1,1,1,1.164,2.143,36,1,4,5,1,1,,,1,1,1,1,2,
964,833,1,2,1,3,1,2,2,1,1,,,,71,2,6,,,2,,1,2,0,1,1,1,0.627,1.155,36,1,4,5,2,,2,,2,2,1,1,2,
965,833,1,2,1,1,,6,4,3,1,2,0,0,44,3,8,,,2,,5,2,1,2,1,2,0.893,1.351,31,1,1,2,0,,,0,0,7,1,1,2,
966,833,1,2,1,1,,8,6,3,3,5,1,0,46,4,8,,,2,,1,3,0,1,1,2,1.401,4.236,27,1,3,4,8,,,2,0,1,2,1,2,
967,833,1,2,1,1,,5,2,1,1,0,0,3,30,4,7,,,2,,1,1,0,1,1,2,0.64,1.198,39,1,3,5,1,1,,,3,1,2,3,,
968,833,1,4,1,3,2,1,,0,1,,,,79,2,2,,,2,,1,2,0,2,1,2,0.562,1.051,39,1,2,4,2,,1,,3,2,8,3,,
969,833,1,2,1,3,1,3,3,2,1,,,,71,4,5,,,2,,1,1,0,1,1,2,0.371,1.387,18,1,4,5,1,2,,,1,1,1,3,,
970,833,1,1,2,2,,5,4,2,2,1,0,0,23,2,1,,,2,,1,3,0,1,1,2,0.515,1.927,55,2,,,,,,,,,8,2,,2
971,833,2,1,1,2,,3,2,1,1,1,0,0,25,2,4,,,2,,2,2,0,1,1,2,1.343,2.512,26,1,4,5,2,,2,,2,7,1,2,,2
972,833,1,5,1,1,,3,1,1,0,0,0,2,30,2,3,,,2,,1,3,0,1,2,4,0.881,0.919,30,2,,,,,,,,,1,9,,
973,833,1,3,1,3,4,1,,1,0,,,,48,3,2,,,2,,1,3,1,1,2,4,0.52,0.542,35,1,3,4,2,,1,,2,7,1,3,,
974,833,2,4,1,3,1,8,8,1,7,,,,78,1,1,,,2,,1,2,0,2,1,2,1.486,5.555,55,2,,,,,,,,,1,3,,
975,833,2,1,1,2,,3,2,1,1,0,0,1,32,2,1,,,2,,1,2,0,1,2,4,0.881,1.837,35,1,3,5,2,,1,,2,7,2,2,,2
976,833,1,2,1,1,,4,2,1,1,0,0,2,38,4,8,,,2,,1,1,0,1,1,4,0.677,1.12,4,1,3,5,1,2,,,3,1,1,3,,
977,833,2,2,1,2,,4,2,1,1,0,0,2,27,4,6,,,2,,1,3,0,2,1,4,1.01,1.669,49,1,3,4,2,,2,,3,1,2,3,,
978,833,1,1,2,2,,4,3,1,2,1,0,0,19,3,5,,,2,,1,3,0,2,2,4,0.776,3.237,49,2,,,,,,,,,1,1,1,
979,833,1,2,1,3,4,2,2,1,1,,,,55,4,6,,,2,,1,9,0,2,1,4,0.609,1.17,6,1,3,5,9,,,9,9,9,9,9,,
980,833,1,2,1,1,,5,4,2,2,1,0,0,57,4,6,,,2,,5,1,0,1,1,4,1.011,3.34,49,1,3,5,1,2,,,3,1,1,3,,
981,833,1,2,1,1,,3,2,1,1,0,0,1,31,2,9,,1,2,,1,1,2,1,1,1,0.542,0.997,36,1,3,5,1,1,,,1,1,1,3,,
982,833,1,2,1,2,,3,3,2,1,,,,48,2,8,,,2,,1,2,0,2,1,4,1.172,2.25,6,1,3,5,2,,1,,2,1,2,3,,
983,833,1,5,1,1,,1,,1,0,,,,46,4,5,,,2,,1,1,0,1,2,4,0.548,0.572,30,1,4,5,2,,2,,3,1,1,2,,2
984,833,2,2,2,3,4,5,1,1,0,3,1,0,18,1,98,8,,2,,2,3,0,1,1,4,1.298,1.246,6,2,,,,,,,,,2,2,,8
985,833,1,2,1,2,,6,2,1,1,2,1,1,35,1,5,,,1,1,,2,0,2,1,4,3.178,6.101,6,1,3,5,1,1,,,3,1,1,8,,
986,833,1,2,1,3,1,2,2,1,1,,,,61,2,2,,,2,,1,2,0,1,2,4,1.355,2.499,53,1,3,5,2,,1,,2,2,1,3,,
987,833,2,1,1,3,4,2,2,1,1,,,,36,3,1,,,2,,1,2,0,2,1,4,1.053,2.021,6,1,4,5,2,,2,,2,0,1,3,,
988,833,2,2,1,1,,4,2,1,1,0,1,1,30,2,6,,,1,1,,2,0,1,1,4,1.326,2.546,6,2,,,,,,,,,2,2,,1
989,833,1,2,1,1,,2,2,1,1,,,,50,2,6,,,2,,1,2,0,2,1,4,1.172,2.25,6,2,,,,,,,,,2,2,,2
990,833,1,2,1,3,2,2,2,1,1,,,,36,2,99,9,,2,,1,3,4,2,1,4,0.527,1.011,6,1,3,4,9,,,8,8,7,1,3,,
991,833,1,5,1,3,1,3,1,0,1,0,2,0,65,2,1,,,2,,2,2,0,2,1,4,0.907,0.871,41,1,4,5,2,,1,,2,1,2,3,,
992,833,2,1,1,1,,3,3,2,1,,,,20,3,2,,,2,,5,3,1,1,1,4,0.406,1.56,6,1,3,5,2,,2,,2,7,2,2,,2
993,833,1,2,1,3,1,2,2,1,1,,,,70,2,6,,,2,,1,2,0,2,1,2,0.36,0.673,55,1,4,5,2,,1,,2,2,2,3,,
994,833,2,2,1,2,,4,2,1,1,2,0,0,34,2,6,,,2,,1,3,0,2,2,2,0.738,1.573,55,2,,,,,,,,,8,8,,
995,833,1,2,1,2,,3,2,1,1,1,0,0,49,5,6,,,2,,1,2,0,2,1,2,0.566,1.059,18,1,3,5,8,,,8,8,1,8,8,,
996,833,1,2,1,2,,2,2,1,1,,,,64,2,4,,,2,,1,3,0,2,1,2,0.507,0.949,18,1,4,4,2,,1,,2,2,1,3,,
997,833,1,2,1,3,1,2,2,1,1,,,,65,4,99,1,,2,,1,3,0,2,1,2,0.275,0.513,39,1,4,5,0,,,2,1,1,1,1,2,
998,833,2,4,1,3,1,1,,0,1,,,,79,4,1,,,2,,1,1,0,2,1,2,0.428,0.802,26,1,4,5,8,,,8,3,1,1,3,,
999,833,2,1,2,3,3,2,2,1,1,,,,19,2,1,,,2,,2,3,0,2,1,4,1.867,3.585,6,2,,,,,,,,,8,9,,
1000,833,2,2,1,3,2,4,2,1,1,1,0,1,23,3,3,,,2,,1,3,0,2,2,2,0.606,1.291,55,2,,,,,,,,,8,8,,
1001,833,2,2,1,3,1,2,2,1,1,,,,65,2,7,,,2,,1,2,0,2,1,2,0.36,0.673,18,1,4,4,2,,1,,2,7,2,2,,1
1002,833,1,2,1,1,,6,4,3,1,0,1,1,42,1,1,,,2,,2,2,1,2,1,2,2.001,3.742,26,1,3,5,8,,,2,2,1,8,8,,
1003,833,1,2,1,2,,2,2,1,1,,,,52,2,2,,,2,,1,3,0,2,2,2,0.608,1.295,17,1,4,5,2,,1,,8,1,1,3,,
1005,833,2,2,1,1,,4,2,1,1,0,1,1,41,4,7,,,2,,1,2,0,1,1,1,0.595,1.095,42,2,,,,,,,,,2,3,,
1006,833,2,3,1,1,,1,,1,0,,,,57,2,4,,,2,,2,2,0,1,1,2,1.443,1.35,39,1,4,5,2,,1,,2,2,1,3,,
1007,833,1,2,1,1,,4,2,1,1,0,0,2,29,2,9,,2,2,,1,1,0,1,1,4,1.326,2.546,6,1,4,5,1,1,,,3,1,1,3,,
1008,833,2,1,1,1,,1,,1,0,,,,33,3,2,,,2,,1,3,0,1,1,1,1.083,0.997,36,2,,,,,,,,,8,2,,2
1009,833,1,2,1,1,,5,3,1,2,2,0,0,46,4,8,,,2,,1,3,0,1,1,1,0.674,1.242,36,1,3,5,1,1,,,1,1,1,3,,
