ID,WEEK,Z1,Z2,Z3,Z4,Z5,Z6,Z6A,Z6AA,Z6AB,Z6B,Z6C,Z6D,Z7,Z8,Z9,Z9A,Z9AA,Z10,Z10A,Z11,Z11A,Z12,SEX,METRO,REGION,HWEIGHT,PWEIGHT,STATE,AW1,AW2,AW3,AW4,AW5A,AW5B,AW6,AW7,AW8,AW9,AW10,AW11,AW12A,AW12B,AW12C,AW12D,AW13,AW14,AW15,AW16A,AW16B,AW17,AW18,AW19,AW20,AW21
761,837,1,2,1,1,,4,2,1,1,2,0,0,44,4,8,,,2,,2,2,0,1,1,4,1.365,2.746,4,1,3,4,9,,,2,8,7,2,2,,1,2,1,3,2,2,1,,2,3,3,2,,4
762,837,1,4,1,3,1,1,,0,1,,,,80,3,1,,,2,,1,1,0,2,2,2,0.87,1.861,19,1,3,5,8,,,0,8,1,3,2,,1,2,1,3,2,2,7,,,3,3,1,,3
764,837,2,1,1,1,,2,2,1,1,,,,35,3,3,,,2,,1,1,1,1,1,4,0.587,1.129,6,2,,,,,,,,,,,,,,,,,,,,,,,1,,4
765,837,1,5,1,1,,3,1,0,1,1,0,1,39,2,3,,,2,,2,2,0,2,1,3,1.05,1.09,28,1,2,5,2,,1,,2,2,3,1,1,1,2,3,1,2,3,8,,,3,8,2,,2
766,837,1,2,1,1,,3,2,1,1,0,0,1,27,4,6,,,2,,1,1,0,1,1,3,0.98,1.861,40,1,4,5,1,1,,,1,7,2,1,2,1,2,1,3,1,2,7,,,3,3,1,,4
767,837,2,1,1,1,,1,,0,1,,,,35,5,8,,,2,,1,1,3,2,1,4,0.431,0.829,6,1,3,4,2,,2,,2,1,2,2,,1,3,1,3,3,3,8,,,3,3,1,,3
768,837,1,2,1,1,,2,2,1,1,,,,46,4,9,,2,2,,1,2,0,1,1,4,0.609,1.172,6,1,3,5,2,,2,,3,8,3,2,,1,2,3,1,2,2,7,,,3,3,2,,2
769,837,2,2,1,3,2,4,2,1,1,0,1,1,27,1,2,,,2,,1,2,0,2,2,4,2.381,5.267,53,2,,,,,,,,,,,,,,,,,,,,,,,2,,2
770,837,1,2,1,3,4,2,2,1,1,,,,60,3,6,,,9,,9,1,0,1,1,4,0.973,1.873,6,1,4,5,0,,,0,3,1,1,1,2,3,2,1,1,2,1,7,,,2,2,1,,4
771,837,1,2,1,1,,4,2,1,1,1,1,0,40,4,7,,,2,,1,1,0,1,1,4,0.842,1.621,6,1,4,5,8,,,1,8,1,2,1,2,1,2,1,1,1,2,8,,,3,3,1,,4
772,837,1,1,2,2,,3,3,2,1,,,,19,2,5,,,2,,1,1,0,1,1,4,1,3.848,6,2,,,,,,,,,,,,,,,,,,,,,,,1,,5
773,837,1,2,1,3,1,2,2,1,1,,,,80,2,99,9,,2,,1,3,0,1,1,4,1.442,2.899,4,1,4,5,1,1,,,1,1,2,1,2,1,1,1,1,1,1,7,,,3,3,3,2,4
774,837,2,2,1,3,3,4,2,1,1,0,0,2,21,3,4,,,2,,1,2,0,2,2,4,1.054,2.338,30,2,,,,,,,,,,,,,,,,,,,,,,,2,,2
775,837,1,2,1,1,,4,2,1,1,0,2,0,34,2,5,,,2,,1,1,0,2,1,4,1.243,2.394,6,1,2,4,1,1,,,1,1,8,8,,3,8,8,8,2,3,8,,,3,3,1,,4
776,837,2,2,1,1,,5,2,1,1,1,2,0,48,3,7,,,2,,1,1,0,1,1,4,0.849,1.635,6,1,3,4,1,2,,,3,1,3,2,,3,2,3,3,3,2,7,,,3,3,1,,2
777,837,1,4,1,3,1,1,,0,1,,,,63,1,99,9,,1,1,,3,0,2,1,4,1.919,3.695,6,2,,,,,,,,,,,,,,,,,,,,,,,3,8,3
778,837,1,2,1,1,,2,2,1,1,,,,47,3,9,,1,2,,1,1,4,1,1,4,0.424,0.817,6,1,4,5,1,2,,,1,1,1,1,2,2,2,1,1,1,1,7,,,2,2,1,,4
779,837,2,1,1,1,,1,,1,0,,,,34,3,1,,,2,,1,3,0,1,2,4,1.078,1.192,53,1,3,5,2,,2,,2,2,2,2,,1,2,8,1,2,2,7,,,3,2,3,1,2
780,837,2,1,1,1,,2,2,2,0,,,,29,2,9,,2,2,,1,1,0,1,1,4,1.261,2.427,6,1,4,5,1,1,,,1,1,1,1,2,1,3,1,3,3,2,8,,,3,2,1,,4
781,837,1,5,1,1,,2,2,1,1,,,,38,3,8,,,2,,1,3,0,2,1,4,1.286,2.586,8,1,3,5,8,,,8,8,1,3,2,,1,3,1,1,3,2,8,,,3,3,3,1,3
783,837,1,2,1,1,,5,2,1,1,0,1,2,33,4,9,,2,2,,1,2,0,1,2,4,0.638,1.416,32,1,4,5,2,,1,,2,1,3,1,2,1,3,1,3,3,2,2,2,,3,3,2,,4
784,837,1,2,1,1,,3,2,1,1,0,0,1,33,4,9,,2,2,,1,1,0,2,1,4,0.891,1.716,6,1,2,5,1,2,,,1,1,3,2,,1,2,3,1,2,3,8,,,3,3,1,,3
785,837,2,2,1,1,,6,2,1,1,1,2,1,34,2,6,,,2,,5,3,0,2,1,4,1.243,2.394,6,2,,,,,,,,,,,,,,,,,,,,,,,3,8,3
786,837,2,2,2,1,,8,8,5,3,,,,22,3,3,,,2,,1,1,0,1,1,4,1,3.848,53,1,3,4,8,,,1,1,1,3,2,,1,2,1,1,3,2,2,2,,3,3,1,,4
787,837,1,1,1,1,,2,2,1,1,,,,41,5,8,,,2,,1,2,0,1,1,4,0.842,1.621,41,1,4,5,2,,1,,2,2,3,2,,1,2,1,1,2,2,7,,,3,3,2,,2
788,837,1,2,1,1,,4,3,1,2,1,0,0,43,2,6,,,2,,1,3,0,1,1,4,1.173,2.259,6,1,4,5,0,,,0,8,1,3,2,,1,3,1,2,2,2,7,,,3,3,3,2,3
789,837,1,2,1,1,,5,2,1,1,0,0,3,25,2,6,,,1,1,,2,0,2,2,4,0.878,1.947,4,1,2,5,1,2,,,3,7,3,2,,2,2,1,3,3,2,7,,,3,3,2,,2
790,837,1,2,1,2,,2,2,1,1,,,,47,6,4,,,2,,1,1,1,2,2,4,0.48,1.063,41,1,3,5,8,,,8,8,1,3,2,,1,3,3,1,2,3,8,,,3,3,1,,3
791,837,1,4,1,1,,2,1,0,1,1,0,0,40,2,2,,,1,1,,3,0,2,1,4,1.286,1.292,8,1,3,5,2,,2,,2,0,3,1,1,1,3,1,3,2,2,7,,,3,3,3,7,3
792,837,1,2,1,3,1,3,3,1,2,,,,63,3,9,,1,2,,1,3,1,1,1,4,0.513,0.988,6,1,3,5,0,,,2,3,1,1,2,,1,2,1,3,2,1,7,,,2,2,3,2,5
793,837,1,2,1,3,2,2,2,1,1,,,,66,4,3,,,2,,1,3,0,2,1,4,0.691,1.33,41,1,3,5,8,,,8,8,1,3,2,,3,3,3,3,2,2,7,,,3,3,3,7,3
794,837,2,1,1,2,,1,,1,0,,,,27,3,2,,,2,,1,3,0,1,1,1,1.202,1.098,42,2,,,,,,,,,,,,,,,,,,,,,,,3,7,2
795,837,1,1,2,2,,4,4,3,1,,,,18,2,7,,,2,,1,1,0,1,1,1,0.719,2.622,9,1,3,5,1,2,,,1,1,3,1,2,3,2,3,2,2,2,2,2,,3,3,1,,3
796,837,1,1,1,1,,2,2,2,0,,,,29,4,6,,,2,,1,2,1,1,1,3,0.4,0.759,12,1,4,5,2,,1,,2,2,3,1,2,1,3,3,1,3,3,7,,,2,3,2,,3
797,837,1,2,1,1,,2,2,1,1,,,,48,2,7,,,2,,1,3,0,1,2,2,0.491,0.932,39,1,1,5,2,,2,,3,1,1,2,,1,2,1,1,2,2,7,,,3,3,3,1,3
798,837,2,1,2,1,,2,2,1,1,,,,23,4,5,,,2,,1,2,0,2,1,1,1.423,2.6,42,2,,,,,,,,,,,,,,,,,,,,,,,2,,3
799,837,1,4,1,3,1,1,,0,1,,,,74,4,5,,,2,,1,3,0,2,1,1,0.659,1.203,36,1,4,5,2,,1,,2,2,3,2,,1,3,3,1,2,1,1,,2,3,3,3,1,2
800,837,1,4,1,3,1,1,,1,0,,,,73,4,5,,,2,,1,1,0,1,2,3,0.519,0.516,45,1,4,5,2,,2,,2,1,3,2,,1,3,3,3,2,2,7,,,3,3,1,,4
801,837,2,2,1,1,,2,2,1,1,,,,37,5,9,,1,2,,1,3,3,1,1,3,0.373,0.706,51,1,3,5,1,2,,,3,1,2,1,2,1,3,1,3,1,2,7,,,3,3,3,2,3
802,837,2,3,1,1,,1,,0,1,,,,47,3,4,,,2,,1,1,0,2,1,3,0.997,1.887,45,1,3,5,1,2,,,1,1,3,2,,1,2,1,1,3,2,7,,,3,3,1,,3
803,837,1,1,1,1,,1,,0,1,,,,31,2,6,,,2,,1,1,0,2,1,1,1.185,2.164,34,1,2,5,2,,2,,3,1,3,2,,3,3,3,3,2,3,8,,,3,3,1,,3
804,837,1,1,1,3,1,1,,1,0,,,,83,1,8,,,2,,1,3,0,1,1,1,2.958,2.701,36,1,4,5,2,,8,,2,1,3,2,,3,8,3,3,2,1,7,,,2,3,3,7,3
805,837,1,2,1,2,,4,2,1,1,0,1,1,35,4,9,,1,2,,1,1,1,2,1,1,0.41,0.75,42,1,4,5,1,2,,,1,1,3,1,2,1,2,1,1,2,2,7,,,3,3,1,,3
806,837,2,1,2,1,,2,2,0,2,,,,34,3,6,,,2,,1,3,0,2,1,3,1.102,2.085,51,1,4,5,2,,2,,2,7,3,2,,1,2,1,3,2,3,8,,,3,3,3,2,2
807,837,1,3,1,2,,3,3,2,1,,,,65,5,8,,,2,,1,1,0,1,1,1,0.808,2.953,42,1,3,5,2,,2,,2,1,2,2,,3,3,1,3,2,1,7,,,3,3,1,,4
808,837,2,5,1,1,,1,,1,0,,,,44,4,6,,,2,,2,2,0,1,1,2,0.779,0.81,39,1,3,5,8,,,2,2,1,3,8,,1,3,1,2,1,2,8,,,3,3,2,,5
809,837,1,2,1,2,,4,3,1,2,0,1,0,70,2,5,,,2,,2,2,1,1,1,3,0.794,1.503,11,1,4,5,2,,1,,2,2,3,2,,1,3,3,3,2,1,1,,2,3,3,2,,2
810,837,2,1,1,2,,2,2,1,1,,,,19,3,98,2,,2,,1,2,0,2,2,1,0.56,1.234,36,2,,,,,,,,,,,,,,,,,,,,,,,2,,4
811,837,2,1,1,1,,2,2,1,1,,,,21,2,7,,,2,,1,2,0,2,2,3,0.775,1.543,54,1,2,5,8,,,2,2,7,2,2,,1,3,1,3,3,3,8,,,3,3,2,,3
812,837,1,1,1,1,,3,3,1,2,,,,21,2,6,,,2,,5,3,0,2,1,3,1.324,5.01,12,1,1,3,8,,,2,2,7,4,2,,1,3,3,2,3,8,8,,,3,3,3,1,4
813,837,1,2,1,3,2,6,4,1,3,1,1,0,35,2,7,,,2,,1,3,0,2,1,1,1.144,4.181,34,2,,,,,,,,,,,,,,,,,,,,,,,3,2,2
814,837,1,2,1,3,2,2,2,1,1,,,,75,1,4,,,2,,1,3,0,2,2,3,1.195,2.379,13,1,3,8,2,,2,,3,1,3,2,,3,3,8,2,2,2,7,,,2,1,3,1,3
815,837,1,2,1,3,4,4,2,1,1,0,1,1,50,1,1,,,2,,1,2,0,1,1,1,1.866,3.407,42,1,4,4,2,,2,,3,1,3,8,,1,2,1,1,2,1,1,,2,2,3,2,,3
816,837,1,1,1,1,,2,2,1,1,,,,28,2,2,,,2,,1,8,0,1,1,3,0.728,1.511,21,2,,,,,,,,,,,,,,,,,,,,,,,8,7,4
817,837,1,2,1,1,,5,2,1,1,0,2,1,38,4,7,,,2,,1,3,0,1,1,3,0.747,1.412,51,1,4,5,0,,,1,3,7,1,2,,1,2,1,1,2,3,7,,,3,3,3,2,4
818,837,2,1,1,1,,2,2,0,2,,,,35,4,5,,,2,,1,1,0,2,1,3,0.763,1.444,45,1,3,5,1,2,,,1,1,3,2,,1,2,3,3,3,3,8,,,3,3,1,,3
819,837,1,3,1,1,,2,1,1,0,1,0,0,45,3,8,,,2,,1,3,0,1,1,3,0.753,0.712,24,1,3,5,2,,1,,2,2,4,2,,1,2,1,3,2,2,7,,,3,3,3,1,2
820,837,1,2,1,1,,3,2,1,1,1,0,0,35,4,8,,,2,,2,2,0,2,1,1,1.243,2.271,42,1,3,5,2,,2,,2,2,1,1,1,1,2,8,1,3,2,8,,,3,3,2,,4
821,837,1,2,1,1,,3,2,1,1,0,0,1,29,2,7,,,2,,1,3,0,2,1,1,0.894,1.631,25,1,3,4,8,,,1,1,1,3,2,,1,3,1,3,2,3,7,,,3,3,3,2,3
822,837,2,1,1,1,,2,2,1,1,,,,22,4,7,,,2,,1,2,0,2,1,3,1.324,2.505,37,2,,,,,,,,,,,,,,,,,,,,,,,2,,1
823,837,2,1,1,1,,1,,1,0,,,,38,4,4,,,2,,1,3,0,1,1,3,0.747,0.706,13,1,3,5,2,,2,,2,2,3,1,2,1,2,1,1,2,2,1,,2,3,3,3,1,3
824,837,2,4,1,3,1,1,,0,1,,,,65,1,1,,,2,,1,2,0,2,1,1,1.598,2.915,25,1,4,5,9,,,1,1,1,3,1,2,1,8,3,3,2,2,8,,,3,2,2,,2
825,837,2,2,1,1,,3,2,1,1,0,1,0,57,2,2,,,2,,1,3,0,1,2,3,0.533,1.06,13,1,3,4,2,,2,,2,1,3,2,,3,3,3,3,1,2,1,,8,3,3,3,7,3
826,837,1,4,1,3,1,1,,0,1,,,,68,1,99,2,,2,,1,0,0,2,1,2,1.358,2.822,39,2,,,,,,,,,,,,,,,,,,,,,,,0,1,3
827,837,1,2,1,1,,3,2,1,1,1,0,0,32,3,6,,,2,,1,2,0,2,1,2,0.759,1.578,18,1,4,5,1,1,,,1,1,1,1,2,1,2,1,1,3,2,8,,,3,3,2,,3
828,837,1,2,1,1,,2,2,1,1,,,,55,2,9,,2,2,,1,3,0,2,2,3,0.432,0.861,45,1,4,5,1,1,,,1,1,1,1,8,1,3,1,1,3,1,7,,,3,3,3,2,3
829,837,1,2,1,1,,4,2,1,1,0,1,1,31,2,3,,,2,,2,8,0,2,2,3,0.978,1.946,13,1,1,4,8,,,0,8,7,3,2,,1,1,3,3,2,3,7,,,3,3,8,7,7
830,837,1,5,1,1,,1,,0,1,,,,42,4,7,,,1,1,,2,0,2,1,3,0.763,1.444,11,2,,,,,,,,,,,,,,,,,,,,,,,2,,3
831,837,1,2,1,3,1,3,3,1,2,,,,78,2,5,,,2,,1,2,0,2,1,1,0.718,2.62,25,1,4,5,2,,1,,2,1,3,2,,3,3,3,1,2,1,7,,,3,3,2,,1
832,837,1,1,2,1,,3,3,2,1,,,,28,2,98,1,,2,,1,2,1,1,1,3,0.559,2.116,13,2,,,,,,,,,,,,,,,,,,,,,,,2,,2
833,837,1,4,1,3,1,1,,0,1,,,,76,1,1,,,2,,1,1,0,2,2,3,1.353,2.859,47,1,4,4,1,2,,,1,1,2,2,,1,3,3,1,2,2,1,,2,2,3,1,,3
834,837,1,4,1,3,1,1,,0,1,,,,81,2,99,9,,2,,1,1,0,2,1,2,0.611,1.268,26,1,3,4,8,,,8,8,1,3,2,,8,8,8,3,2,1,2,2,,3,3,1,,3
835,837,1,2,1,3,2,4,2,1,1,0,0,2,29,4,9,,2,2,,1,1,0,2,1,1,0.85,1.552,42,1,3,5,1,1,,,1,1,2,1,2,1,3,1,1,1,2,8,,,3,3,1,,4
836,837,1,2,2,2,,4,2,1,1,0,0,2,34,5,8,,,2,,1,1,0,2,1,1,0.85,1.552,42,1,3,5,1,1,,,1,1,3,2,,1,3,1,3,3,2,8,,,3,3,1,,4
837,837,1,2,1,2,,5,2,1,1,0,3,0,32,1,2,,,2,,1,2,0,2,1,1,2.695,4.922,42,1,3,5,2,,1,,2,2,3,2,,3,3,3,1,2,3,8,,,3,3,2,,2
838,837,2,5,1,1,,2,2,1,1,,,,26,2,3,,,2,,1,3,0,1,1,3,1.118,2.116,51,1,3,5,2,,1,,2,2,3,2,,3,2,1,3,3,2,1,,2,3,3,3,1,2
839,837,1,2,1,1,,2,2,1,1,,,,52,3,9,,1,2,,1,2,0,1,1,1,0.809,1.478,36,1,4,5,2,,1,,2,2,3,2,,1,2,3,1,2,2,7,,,3,3,2,,7
840,837,1,1,1,1,,3,2,0,2,0,0,1,24,4,7,,,2,,2,2,0,2,2,3,1.175,2.337,51,1,1,3,2,,1,,2,7,3,2,,1,3,1,1,2,3,8,,,3,3,2,,2
841,837,2,5,1,2,,2,1,1,0,0,0,1,32,4,6,,,2,,1,3,0,1,2,3,0.513,0.511,45,1,3,5,2,,1,,3,1,2,2,,3,1,1,1,3,2,1,,2,3,3,3,7,5
842,837,2,5,1,3,4,2,1,1,0,1,0,0,34,2,5,,,2,,1,1,0,1,1,3,1.118,1.057,13,2,,,,,,,,,,,,,,,,,,,,,,,1,,3
843,837,2,3,1,1,,1,,0,1,,,,46,4,8,,,2,,5,0,0,2,1,1,0.769,1.404,36,2,,,,,,,,,,,,,,,,,,,,,,,0,7,8
844,837,2,1,1,1,,2,1,1,0,1,0,0,23,2,8,,,2,,2,3,1,1,1,3,0.672,0.635,13,1,3,5,8,,,2,3,1,3,2,,1,3,2,2,2,2,1,,2,3,3,3,1,2
845,837,2,1,1,3,3,5,4,1,3,1,0,0,18,1,98,8,,2,,5,2,0,1,1,1,0.953,1.74,42,2,,,,,,,,,,,,,,,,3,,,,,,,2,,3
846,837,1,2,1,1,,4,2,1,1,0,1,1,37,4,99,9,,2,,1,3,0,2,1,1,0.619,1.129,25,1,3,5,1,2,,,1,2,3,2,,1,8,3,1,3,2,8,,,3,3,3,2,3
847,837,2,1,1,1,,2,2,0,2,,,,26,6,8,,,2,,1,3,2,2,1,1,0.593,1.083,36,2,,,,,,,,,,,,,,,,,,,,,,,3,1,3
848,837,1,2,2,2,,2,2,1,1,,,,48,2,8,,,2,,1,2,0,2,1,1,1.072,1.958,36,2,,,,,,,,,,,,,,,,,,,,,,,2,,3
849,837,2,4,1,3,1,1,,0,1,,,,64,3,1,,,2,,1,1,0,2,1,1,0.793,1.449,36,1,3,5,1,2,,,1,1,4,2,,1,3,3,3,2,2,1,,1,3,3,1,,2
850,837,1,5,1,1,,2,2,1,1,,,,48,3,8,,,2,,1,2,0,1,1,1,0.809,1.478,36,2,,,,,,,,,,,,,,,,,,,,,,,2,,3
851,837,1,2,1,1,,2,2,1,1,,,,55,3,7,,,2,,1,2,0,1,2,2,0.593,1.127,39,1,4,5,2,,2,,2,2,3,2,,1,3,1,3,3,1,7,,,3,3,2,,3
853,837,1,2,1,3,1,2,2,1,1,,,,67,1,2,,,2,,1,2,0,1,1,3,2.417,4.573,12,1,4,5,2,,1,,3,2,3,2,,1,3,3,3,2,2,7,,,3,3,2,,3
854,837,1,1,1,3,4,3,1,0,1,0,2,0,32,2,3,,,2,,2,3,0,2,1,2,1.151,1.195,39,1,3,5,2,,1,,2,7,1,8,,1,2,1,2,2,2,2,2,,2,3,3,1,2
855,837,1,2,1,1,,2,2,1,1,,,,28,2,7,,,2,,1,3,0,2,1,1,1.185,2.164,42,2,,,,,,,,,,,,,,,,,,,,,,,3,7,7
856,837,2,2,1,2,,4,2,1,1,1,1,0,34,1,2,,,2,,1,2,0,1,1,2,1.776,3.691,39,2,,,,,,,,,,,,,,,,2,,,,,,,2,,7
857,837,1,1,2,1,,4,3,1,2,1,0,0,23,4,99,9,,2,,1,2,0,2,1,2,0.913,3.792,39,1,1,5,8,,,8,8,2,3,2,,1,2,3,2,2,3,8,,,3,3,2,,3
858,837,1,5,1,3,1,1,,1,0,,,,55,2,1,,,2,,1,3,0,1,1,3,0.91,0.861,12,2,,,,,,,,,,,,,,,,3,,,,,,,3,7,4
859,837,1,2,1,1,,3,3,2,1,,,,59,3,6,,,2,,2,2,0,1,1,3,1.301,4.922,51,1,4,5,2,,1,,2,1,3,1,1,1,3,1,3,2,1,1,,2,3,3,2,,3
860,837,2,1,1,1,,2,2,1,1,,,,20,2,2,,,2,,1,2,0,2,2,2,0.862,1.64,39,2,,,,,,,,,,,,,,,,,,,,,,,2,,4
861,837,1,2,1,3,1,2,2,1,1,,,,78,2,3,,,2,,1,1,0,1,1,3,1.193,2.258,24,1,3,5,1,2,,,1,1,2,1,2,1,3,8,1,3,2,7,,,3,3,1,,4
862,837,1,1,2,3,3,3,3,2,1,,,,23,3,8,,,2,,1,2,0,1,1,2,0.611,2.538,39,1,4,5,9,,,2,9,2,3,2,,1,2,1,3,3,2,1,,2,3,3,2,,2
863,837,1,2,1,3,2,5,2,1,1,0,2,1,29,2,3,,,2,,1,1,0,2,1,1,1.185,2.164,42,1,3,5,1,1,,,3,7,4,2,,1,1,2,2,3,2,2,2,,3,2,1,,2
864,837,1,2,1,1,,2,2,1,1,,,,60,2,9,,2,2,,1,2,3,1,1,1,0.489,0.894,36,1,3,5,2,,2,,2,1,3,2,,1,2,1,2,2,1,7,,,3,3,2,,2
865,837,1,2,1,3,2,5,2,1,1,0,1,2,36,3,3,,,2,,1,2,0,2,1,1,0.864,1.575,44,1,3,5,2,,1,,2,2,2,2,,3,2,3,3,2,2,7,,,3,3,2,,3
866,837,2,2,1,1,,5,3,2,1,1,0,1,35,1,6,,,2,,1,3,0,1,1,1,1.352,4.93,25,2,,,,,,,,,,,,,,,,,,,,,,,3,7,4
867,837,1,2,1,1,,3,2,1,1,0,0,1,35,5,9,,2,2,,1,1,0,1,1,1,0.605,1.104,9,1,3,4,0,,,1,3,1,2,2,,1,2,1,1,3,2,7,,,3,3,1,,3
868,837,1,2,2,2,,2,2,1,1,,,,52,2,98,8,,2,,1,2,0,2,1,2,0.687,1.428,39,1,3,5,2,,2,,2,1,4,2,,1,2,3,3,3,2,8,,,3,3,2,,4
869,837,1,1,2,3,4,4,3,1,2,1,0,0,19,2,98,8,,2,,1,3,0,2,1,1,1.074,3.918,44,2,,,,,,,,,,,,,,,,,,,,,,,3,7,3
870,837,2,4,1,3,1,1,,1,0,,,,80,5,3,,,2,,1,2,0,1,1,1,0.92,0.84,36,1,4,5,2,,1,,2,2,3,2,,1,3,3,1,2,1,7,,,3,3,2,,2
871,837,1,2,1,3,4,4,4,3,1,,,,45,3,6,,,2,,1,2,0,1,2,3,0.499,2.108,21,1,4,5,2,,1,,2,2,3,2,,1,3,3,3,2,2,8,,,7,3,2,,2
872,837,1,2,1,2,,3,2,1,1,0,0,1,31,6,6,,,2,,1,1,0,2,1,2,0.759,1.578,26,1,4,5,1,1,,,1,1,3,1,2,1,2,1,1,2,2,7,,,3,2,1,,3
873,837,1,5,1,1,,3,1,0,1,1,1,0,35,4,98,2,,2,,1,2,0,2,2,2,0.525,0.499,39,1,3,5,9,,,9,9,1,3,1,1,1,2,1,3,2,3,8,,,3,3,2,,3
874,837,1,2,1,3,1,2,2,1,1,,,,60,2,1,,,2,,2,2,0,2,1,2,0.77,1.601,26,1,4,5,2,,1,,2,2,2,2,,1,3,1,1,2,1,1,,1,7,3,2,,4
875,837,2,2,1,2,,4,2,1,1,0,1,1,34,4,6,,,2,,1,3,0,1,1,1,0.65,1.186,25,2,,,,,,,,,,,,,,,,,,,,,,,3,8,3
876,837,1,2,1,1,,5,2,1,1,2,1,0,41,4,8,,,2,,1,1,0,1,1,2,0.514,1.069,39,1,3,5,1,1,,,1,1,2,1,2,1,2,1,3,1,2,2,2,,3,2,1,,3
877,837,2,1,1,1,,2,2,1,1,,,,33,2,3,,,2,,1,3,1,1,2,3,0.328,0.651,51,2,,,,,,,,,,,,,,,,,,,,,,,3,2,4
878,837,1,2,1,3,4,4,2,1,1,1,1,0,33,2,1,,,2,,1,1,0,1,2,3,0.741,1.565,21,2,,,,,,,,,,,,,,,,,,,,,,,1,,3
879,837,1,2,1,1,,2,2,1,1,,,,55,3,7,,,2,,1,3,0,1,2,3,0.533,1.06,45,2,,,,,,,,,,,,,,,,,,,,,,,3,2,5
880,837,2,2,1,1,,3,2,1,1,0,0,1,30,2,5,,,2,,1,1,0,1,1,2,0.77,1.601,26,1,4,5,1,1,,,1,1,2,1,2,3,2,1,1,3,2,2,1,,3,2,1,,3
881,837,1,2,1,1,,2,2,1,1,,,,44,2,4,,,2,,1,2,0,2,1,1,1.144,2.09,36,1,3,5,2,,1,,2,2,4,2,,1,3,3,2,2,3,1,,2,3,3,2,,3
882,837,2,1,1,1,,3,3,2,1,,,,22,4,4,,,1,1,,1,0,1,1,3,0.886,3.353,12,2,,,,,,,,,,,,,,,,,,,,,,,1,,5
883,837,1,2,1,1,,2,2,1,1,,,,55,5,8,,,2,,1,1,0,2,1,1,0.569,1.039,42,1,3,5,8,,,2,2,1,2,2,,1,2,1,1,3,2,1,,2,3,3,1,,3
884,837,1,2,1,2,,4,2,1,1,1,1,0,35,2,6,,,2,,1,2,0,2,2,1,0.451,0.992,36,2,,,,,,,,,,,,,,,,,,,,,,,2,,3
885,837,1,2,1,1,,3,2,1,1,0,1,0,44,4,7,,,2,,1,3,0,1,1,1,0.605,1.104,25,1,2,5,1,2,,,1,1,1,1,2,1,2,1,2,3,3,8,,,3,3,3,2,4
886,837,1,2,1,3,1,2,2,1,1,,,,84,5,1,,,2,,1,2,0,1,1,3,0.855,1.619,24,1,4,4,2,,1,,2,2,3,2,,1,3,3,3,3,2,1,,2,3,3,2,,3
887,837,1,2,1,1,,3,3,1,2,,,,45,5,6,,,2,,1,2,0,1,1,2,0.372,0.773,39,1,4,5,2,,1,,2,2,3,1,2,1,2,1,1,3,2,7,,,3,3,2,,2
888,837,1,5,2,1,,2,2,0,2,,,,45,5,9,,1,2,,1,2,0,2,1,4,0.807,1.552,6,1,3,5,2,,1,,2,2,3,1,2,1,3,3,2,2,2,8,,,3,3,2,,2
889,837,1,2,1,1,,4,2,1,1,0,0,2,33,4,8,,,2,,1,1,0,1,1,1,0.862,1.574,36,1,3,5,1,1,,,1,1,2,1,2,3,2,3,3,3,2,2,2,,3,3,1,,4
890,837,1,2,1,2,,2,2,1,1,,,,66,4,8,,,2,,1,3,0,1,2,1,0.324,0.64,25,1,4,5,2,,2,,2,1,1,2,,1,2,1,1,3,1,7,,,2,3,3,1,3
891,837,1,2,1,1,,5,2,1,1,1,2,0,30,4,8,,,2,,2,2,0,2,1,3,0.779,1.618,47,1,2,5,2,,2,,2,2,3,2,,1,3,3,3,2,3,1,,1,3,3,2,,3
892,837,1,2,1,1,,7,2,1,1,5,0,0,38,3,8,,,2,,1,1,0,2,2,4,1.027,2.271,6,1,2,5,8,,,8,3,1,9,1,2,1,8,8,8,2,2,2,2,,3,3,1,,2
893,837,1,2,1,1,,4,2,1,1,0,1,1,36,3,6,,,2,,1,3,0,1,2,4,0.828,1.837,16,1,3,5,1,2,,,1,1,3,2,,1,2,3,3,2,2,2,2,,3,3,3,2,4
894,837,2,5,1,1,,1,,0,1,,,,28,4,4,,,2,,1,1,0,2,2,4,0.629,1.396,16,2,,,,,,,,,,,,,,,,,,,,,,,1,,2
895,837,1,5,2,1,,2,2,1,1,,,,53,3,4,,,2,,1,2,0,1,1,4,0.849,1.635,6,1,4,5,9,,,9,9,1,2,2,,1,3,1,1,2,2,7,,,3,3,2,,2
896,837,1,2,1,1,,4,2,1,1,0,0,2,33,4,9,,2,2,,5,1,0,2,1,4,0.891,1.716,6,2,,,,,,,,,,,,,,,,,,,,,,,1,,3
897,837,2,5,1,1,,2,2,2,0,,,,44,4,6,,,2,,1,3,2,1,1,4,0.42,0.81,6,1,4,5,1,1,,,1,1,1,1,2,1,3,1,1,1,2,7,,,3,3,3,2,4
898,837,2,5,1,1,,2,1,1,0,1,0,0,49,4,6,,,2,,1,2,0,1,2,4,0.481,0.534,35,1,4,5,1,2,,,3,1,1,2,,1,3,1,1,2,2,7,,,3,3,2,,3
899,837,1,2,1,3,2,2,2,1,1,,,,68,4,6,,,2,,1,1,0,2,1,4,0.74,1.488,4,1,3,5,1,1,,,8,1,2,1,2,1,3,1,1,3,1,7,,,3,3,1,,4
