ID,WEEK,Z1,Z2,Z3,Z4,Z5,Z6,Z6A,Z6AA,Z6AB,Z6B,Z6C,Z6D,Z7,Z8,Z9,Z9A,Z9AA,Z10,Z10A,Z11,Z11A,Z12,SEX,METRO,REGION,HWEIGHT,WEIGHT,STATE,AW1,AW2,AW3,AW4,AW5A,AW5B,AW6,AW6A,AW7,AW8
732,932,1,5,1,2,,3,2,0,2,1,0,0,42,5,5,,,2,,1,2,0,2,1,1,0.645,1.254,36,1,4,5,2,,1,,2,2,2
733,932,1,4,1,3,1,1,,0,1,,,,66,2,5,,,2,,1,2,0,2,1,3,0.581,1.073,45,1,3,5,2,,1,,3,1,2
735,932,2,1,1,3,4,1,,1,0,,,,41,2,1,,,2,,1,2,0,1,1,2,0.698,0.65,55,1,1,4,2,,1,,2,2,2
736,932,1,5,1,1,,2,2,1,1,,,,32,1,4,,,2,,1,3,0,1,2,1,1.329,2.504,42,2,,,,,,,,,2
737,932,1,2,1,1,,3,3,2,1,,,,57,2,6,,,2,,1,2,0,1,1,2,1.55,5.521,20,1,3,5,2,,1,,3,1,3
738,932,1,2,1,1,,4,2,1,1,0,0,2,32,5,8,,,2,,1,1,0,2,2,1,0.529,0.997,36,1,4,5,8,,,8,0,1,3
739,932,1,2,1,1,,2,2,1,1,,,,60,2,5,,,2,,1,2,0,2,1,2,1.315,2.342,27,1,4,5,2,,1,,2,2,2
740,932,1,1,2,3,3,3,3,1,2,,,,24,4,99,1,,2,,1,3,0,2,2,2,0.671,2.733,55,1,3,5,2,,1,,8,1,3
741,932,2,2,1,1,,4,2,1,1,0,0,2,28,2,2,,,2,,1,1,0,1,1,3,0.731,1.35,37,2,,,,,,,,,1
742,932,2,2,1,2,,2,2,1,1,,,,29,4,6,,,2,,9,2,0,2,1,1,0.673,1.308,25,2,,,,,,,,,2
743,932,2,1,1,1,,2,2,2,0,,,,27,4,3,,,2,,1,3,0,1,2,2,0.297,0.606,55,1,4,5,2,,2,,3,0,2
744,932,1,2,1,1,,6,2,1,1,1,3,0,33,1,5,,,2,,1,3,0,2,1,2,3.092,5.505,29,1,2,4,1,1,,,1,7,2
745,932,1,2,1,3,2,5,3,1,2,1,0,1,36,2,4,,,2,,1,3,0,2,1,1,0.722,2.805,25,1,4,5,1,1,,,8,1,3
746,932,2,1,2,1,,5,5,2,3,,,,25,3,8,,,1,2,,2,1,1,1,1,0.41,1.598,25,1,3,5,2,,1,,2,2,3
747,932,1,2,1,3,1,3,3,1,2,,,,72,4,4,,,2,,5,2,0,1,2,1,0.694,1.309,36,1,3,5,8,,,2,2,2,2
748,932,1,2,1,1,,4,3,1,2,1,0,0,38,2,7,,,2,,1,2,1,2,1,1,0.36,1.403,9,1,4,5,2,,1,,3,1,2
749,932,1,2,2,1,,2,2,1,1,,,,30,5,5,,,2,,1,3,0,1,1,1,0.388,0.754,33,2,,,,,,,,,3
750,932,1,2,1,3,2,4,2,1,1,1,0,1,40,2,9,,1,2,,1,1,0,2,1,2,1.136,2.022,20,2,,,,,,,,,3
751,932,2,2,1,1,,4,2,1,1,0,0,2,28,2,4,,,2,,1,1,0,1,1,1,0.561,1.091,23,1,4,5,1,1,,,3,1,3
752,932,1,2,1,1,,4,2,1,1,1,1,0,35,3,8,,,2,,1,3,0,2,1,1,0.722,1.403,33,2,,,,,,,,,1
753,932,1,4,1,3,1,2,2,1,1,,,,58,3,2,,,2,,1,3,0,2,1,1,1.079,2.102,36,1,3,5,2,,1,,2,1,2
754,932,1,2,1,1,,3,2,1,1,0,0,1,32,2,7,,,2,,1,3,0,1,2,1,0.505,1.002,33,1,3,5,1,2,,,1,1,3
755,932,1,2,1,3,1,2,2,1,1,,,,56,3,4,,,2,,1,3,0,2,1,1,0.836,1.624,9,1,3,5,2,,1,,0,1,3
756,932,1,2,1,1,,4,2,1,1,1,1,0,39,5,7,,,2,,1,2,0,2,1,1,0.499,0.969,44,2,,,,,,,,,1
757,932,1,1,2,1,,3,3,2,1,,,,43,4,2,,,2,,1,2,0,1,1,1,0.376,1.464,23,1,3,5,2,,2,,2,1,2
758,932,2,5,1,1,,1,,1,0,,,,41,4,5,,,2,,1,2,0,1,1,1,0.488,0.474,23,2,,,,,,,,,2
759,932,1,2,1,3,1,2,2,1,1,,,,68,3,6,,,2,,1,8,0,1,1,2,1.432,2.666,55,1,4,5,8,,,1,1,1,3
760,932,1,2,1,1,,4,2,1,1,1,1,0,42,4,8,,,2,,1,1,0,1,2,1,0.339,0.672,23,1,3,5,1,2,,,1,1,1
761,932,2,1,1,1,,1,,0,1,,,,23,4,5,,,2,,2,2,0,2,1,1,1.654,3.221,36,1,3,5,2,,1,,2,7,3
762,932,1,2,1,1,,2,2,1,1,,,,54,2,8,,,2,,1,2,0,2,2,3,0.648,1.183,12,1,2,5,2,,2,,3,1,2
763,932,2,1,1,1,,1,,0,1,,,,30,4,5,,,2,,1,2,0,2,1,1,0.761,1.482,36,1,3,5,2,,1,,2,2,2
764,932,2,1,1,3,3,2,2,0,2,,,,22,3,2,,,2,,2,3,0,2,1,1,1.654,3.221,36,2,,,,,,,,,3
765,932,2,1,1,3,3,2,2,0,2,,,,26,5,99,2,,2,,5,3,1,2,1,1,0.38,0.74,36,2,,,,,,,,,2
766,932,1,1,1,3,1,2,2,0,2,,,,66,2,5,,,2,,1,1,0,2,1,1,0.576,1.122,36,1,3,5,1,1,,,1,1,8
767,932,2,2,1,1,,2,2,1,1,,,,43,1,9,,2,2,,1,3,0,1,1,1,1.436,2.792,9,2,,,,,,,,,2
768,932,2,1,1,1,,2,2,1,1,,,,26,4,6,,,2,,2,2,0,1,1,1,0.734,1.429,36,1,3,5,2,,1,,3,2,2
769,932,2,1,1,2,,2,2,2,0,,,,24,4,2,,,2,,1,1,0,1,1,2,0.793,1.411,19,2,,,,,,,,,3
770,932,2,2,1,3,4,7,3,0,3,4,0,0,42,4,2,,,2,,1,3,0,2,1,1,0.645,1.254,36,1,3,5,8,,,1,1,1,1
771,932,2,5,1,3,1,1,,0,1,,,,68,2,1,,,2,,1,3,0,2,1,1,0.446,0.866,25,1,1,5,1,1,,,1,1,3
772,932,2,2,1,3,1,1,,1,0,,,,64,4,3,,,2,,1,3,0,1,1,1,0.711,0.691,25,1,4,5,1,1,,,1,2,1
773,932,2,1,1,1,,1,,1,0,,,,23,3,4,,,2,,1,3,0,1,2,2,0.468,0.476,55,2,,,,,,,,,3
774,932,1,1,2,3,3,4,4,1,3,,,,21,3,99,1,,2,,2,2,2,2,1,1,0.828,3.221,42,1,3,4,2,,1,,2,7,2
775,932,1,2,1,2,,2,2,0,2,,,,45,1,4,,,1,1,,2,0,2,1,1,1.936,3.771,36,1,2,5,2,,2,,2,2,3
776,932,2,1,1,1,,1,,1,0,,,,57,5,98,1,,2,,1,3,0,1,1,1,0.919,0.895,36,1,4,5,1,2,,,1,1,1
777,932,1,2,1,1,,5,2,1,1,0,1,2,39,4,7,,,2,,1,3,0,1,2,2,0.289,0.588,18,1,4,5,2,,1,,2,1,3
778,932,2,2,1,2,,3,3,2,1,,,,63,1,99,9,,2,,2,2,0,1,1,1,1.473,5.739,36,1,4,5,2,,1,,2,2,2
779,932,1,2,1,1,,4,2,1,1,2,0,0,37,2,6,,,2,,1,3,0,1,1,2,0.698,1.299,18,2,,,,,,,,,1
780,932,1,2,1,1,,3,2,1,1,0,1,0,38,2,8,,,2,,1,2,0,1,1,2,0.698,1.299,26,1,3,5,2,,1,,2,2,3
781,932,1,4,1,3,1,2,2,0,2,,,,77,1,2,,,2,,1,2,0,2,1,1,2.612,5.086,42,2,,,,,,,,,2
782,932,1,2,1,2,,4,2,1,1,0,1,1,35,2,99,1,,2,,1,1,0,2,1,2,0.924,1.72,18,1,3,5,1,1,,,1,1,3
783,932,1,2,1,2,,2,2,1,1,,,,85,2,9,,1,2,,1,1,0,1,1,1,1.275,2.484,36,2,,,,,,,,,1
784,932,1,4,1,3,1,1,,0,1,,,,70,2,1,,,2,,1,1,0,2,2,2,0.342,0.697,26,1,3,5,9,,,9,9,9,2
785,932,2,2,1,2,,2,2,1,1,,,,24,2,4,,,2,,1,3,0,1,1,2,0.644,1.2,26,1,2,3,2,,2,,8,7,2
786,932,2,1,1,3,2,1,,0,1,,,,29,2,4,,,2,,2,2,0,2,1,2,1.597,2.973,26,1,3,5,2,,1,,2,7,2
787,932,1,1,2,1,,3,3,1,2,,,,20,3,5,,,2,,1,1,0,2,2,2,0.671,2.733,26,1,2,4,1,2,,,3,7,3
788,932,2,2,1,3,2,5,2,1,1,0,1,2,28,2,5,,,2,,1,3,0,2,1,2,1.091,2.031,26,1,2,5,2,,2,,2,7,3
789,932,1,5,1,1,,1,,0,1,,,,58,2,3,,,2,,1,1,0,2,2,2,0.641,1.306,39,1,3,5,1,2,,,1,1,3
790,932,1,2,1,1,,4,2,1,1,1,1,0,42,4,9,,2,2,,1,1,0,1,1,2,0.483,0.898,39,1,2,4,1,1,,,1,1,3
791,932,1,2,1,1,,6,2,1,1,0,4,0,37,2,9,,2,2,,1,3,1,1,1,3,0.355,0.656,51,1,4,5,7,,,1,3,1,3
792,932,1,2,1,3,1,2,2,1,1,,,,70,2,4,,,2,,1,2,0,2,1,2,0.571,1.063,39,1,3,5,2,,2,,2,1,2
793,932,1,1,2,3,3,3,3,1,2,,,,20,3,7,,,2,,1,3,0,2,2,3,0.995,3.637,37,1,3,5,2,,2,,2,1,1
794,932,2,2,1,1,,5,2,1,1,0,0,3,34,2,8,,,2,,1,1,0,1,1,3,0.731,1.35,24,1,3,5,2,,1,,2,1,3
795,932,1,2,1,1,,2,2,1,1,,,,54,2,99,2,,2,,1,2,0,1,1,2,1.082,2.015,18,1,1,5,1,2,,,8,1,2
796,932,2,1,1,3,5,1,,1,0,,,,40,3,1,,,2,,1,1,0,1,2,2,0.465,0.473,39,1,4,5,1,1,,,1,1,3
797,932,1,1,1,1,,3,3,2,1,,,,27,3,8,,,2,,1,1,0,1,1,3,0.731,2.7,13,1,3,5,1,1,,,1,1,1
798,932,1,2,1,3,1,2,2,1,1,,,,78,6,5,,,2,,1,1,0,2,2,2,0.589,1.199,39,1,3,5,0,,,1,1,1,2
799,932,1,2,1,1,,3,2,1,1,1,0,0,48,4,8,,,2,,1,3,0,1,1,3,0.761,1.405,45,1,4,4,1,1,,,1,1,3
800,932,1,2,1,3,1,2,2,1,1,,,,59,4,5,,,2,,1,1,0,1,1,2,0.91,1.694,26,1,4,5,2,,2,,2,1,3
801,932,1,1,2,1,,3,3,1,2,,,,24,4,8,,,2,,1,2,0,2,1,3,1.139,4.206,37,2,,,,,,,,,2
802,932,1,2,1,1,,3,2,1,1,0,0,1,31,2,8,,,2,,1,3,0,1,1,3,0.731,1.35,10,2,,,,,,,,,3
803,932,1,2,1,1,,2,2,1,1,,,,31,4,8,,,2,,1,1,0,1,1,3,0.505,0.932,24,1,3,5,1,2,,,1,1,3
804,932,2,1,1,2,,1,,0,1,,,,21,3,1,,,2,,1,2,0,2,1,2,1.119,2.084,17,2,,,,,,,,,2
805,932,1,2,1,1,,2,2,1,1,,,,44,2,3,,,2,,1,1,0,1,1,3,0.711,1.311,13,1,3,5,2,,1,,2,1,3
806,932,2,2,1,3,3,2,2,1,1,,,,22,3,4,,,2,,1,3,0,2,1,3,1.139,2.103,13,1,4,5,2,,1,,2,1,2
807,932,2,2,1,3,2,2,2,1,1,,,,56,2,5,,,2,,1,2,0,2,2,3,0.951,1.738,54,1,2,2,1,1,,,1,7,2
808,932,1,2,1,1,,5,2,1,1,0,2,1,30,3,6,,,2,,5,2,0,2,1,2,1.091,2.031,17,8,,,,,,,,,2
809,932,1,2,1,1,,3,3,2,1,,,,46,3,4,,,2,,1,3,0,2,2,2,0.437,0.889,26,1,3,5,2,,2,,2,8,2
810,932,1,2,1,1,,4,2,1,1,1,1,0,31,4,6,,,2,,1,2,0,2,1,3,0.68,1.268,21,1,3,5,2,,2,,2,1,2
811,932,1,2,1,3,2,5,2,1,1,1,1,1,30,2,6,,,1,1,,1,0,2,1,2,1.091,2.031,17,2,,,,,,,,,2
812,932,1,4,1,3,1,1,,0,1,,,,74,3,2,,,2,,1,2,0,2,1,3,0.581,1.073,13,1,4,5,2,,2,,3,1,3
813,932,1,2,1,3,4,2,2,1,1,,,,49,3,99,1,,2,,1,1,0,2,1,3,0.741,1.368,12,1,3,5,1,1,,,3,1,2
814,932,1,2,1,3,2,4,4,2,2,,,,45,4,98,1,,2,,1,2,0,2,1,1,0.508,1.978,42,1,4,5,2,,1,,3,2,3
815,932,1,4,1,1,,2,1,0,1,0,0,1,50,1,4,,,2,,1,2,0,2,1,3,1.952,1.802,13,2,,,,,,,,,2
816,932,2,5,1,3,4,1,,0,1,,,,54,4,1,,,2,,1,2,1,2,1,1,0.254,0.495,36,1,4,5,2,,1,,2,2,2
817,932,1,1,1,1,,1,,1,0,,,,41,2,6,,,2,,1,1,0,1,1,2,0.698,0.65,26,1,3,4,2,,2,,3,1,3
818,932,2,1,1,1,,2,2,1,1,,,,24,4,5,,,2,,1,1,0,1,1,2,0.644,1.2,17,2,,,,,,,,,3
819,932,1,4,1,1,,2,1,0,1,0,1,0,43,2,4,,,2,,1,3,0,2,2,2,0.734,0.859,27,1,3,3,0,,,8,8,7,1
820,932,1,2,1,1,,2,2,1,1,,,,49,5,9,,1,2,,1,3,0,2,1,2,0.504,0.937,17,1,3,5,2,,1,,2,2,2
821,932,1,2,1,1,,3,2,1,1,1,0,0,35,3,7,,,2,,1,3,0,1,1,2,0.698,1.299,17,1,4,5,2,,1,,3,1,2
822,932,1,5,1,3,4,2,1,0,1,1,0,0,32,4,1,,,2,,2,3,0,2,1,2,1.357,1.208,29,1,2,4,0,,,0,3,2,2
823,932,1,1,1,3,3,2,1,0,1,1,0,0,30,3,1,,,2,,1,1,0,2,2,2,0.654,0.665,17,1,3,5,2,,1,,2,7,2
824,932,1,2,1,1,,5,2,1,1,0,2,1,33,5,8,,,2,,1,1,0,1,1,2,0.497,0.924,17,1,3,4,1,1,,,1,1,3
825,932,1,2,1,1,,6,5,3,2,0,0,1,49,2,6,,,2,,1,1,0,2,1,3,0.656,2.452,21,1,3,5,9,,,9,7,1,2
826,932,1,2,1,3,1,2,2,1,1,,,,60,4,7,,,2,,1,1,0,2,1,2,0.739,1.376,17,1,4,5,1,1,,,1,1,3
827,932,1,1,2,2,,5,3,2,1,2,0,0,20,3,6,,,2,,1,3,1,1,1,2,0.396,1.411,29,1,3,4,2,,1,,3,7,1
828,932,1,1,1,3,1,1,,0,1,,,,78,1,1,,,2,,1,1,0,2,2,2,1.551,3.158,17,8,,,,,,,,,3
829,932,2,1,2,1,,2,2,0,2,,,,26,5,8,,,2,,1,3,0,2,1,2,0.927,1.65,27,2,,,,,,,,,3
830,932,2,1,1,1,,1,,1,0,,,,43,4,5,,,2,,1,3,0,1,1,2,0.507,0.471,17,1,3,5,2,,1,,2,2,3
831,932,2,1,2,3,4,3,3,2,1,,,,40,3,1,,,2,,1,1,1,1,1,2,0.429,1.528,27,1,2,5,1,1,,,1,1,1
832,932,1,2,1,1,,4,2,1,1,0,1,1,33,2,5,,,2,,1,2,0,1,1,3,0.854,1.428,22,1,2,4,2,,2,,2,1,2
833,932,2,4,1,3,1,1,,0,1,,,,68,2,4,,,2,,1,2,0,2,1,2,0.702,1.25,29,1,4,5,2,,2,,2,2,2
834,932,1,2,1,2,,2,2,1,1,,,,69,5,8,,,2,,1,3,0,2,1,2,0.394,0.735,17,1,4,5,2,,2,,3,2,2
835,932,1,2,1,1,,5,3,1,2,2,0,0,45,2,7,,,2,,1,2,0,1,1,2,1.33,2.369,27,1,3,5,2,,1,,3,2,2
836,932,2,1,1,1,,1,,1,0,,,,26,3,5,,,1,1,,2,0,1,1,1,0.561,0.545,25,1,4,5,2,,2,,2,1,2
837,932,1,2,1,1,,4,4,2,2,,,,48,3,7,,,2,,1,9,1,1,1,3,0.488,1.822,47,1,3,5,9,,,9,9,9,3
838,932,1,2,1,1,,4,2,1,1,2,0,0,42,4,7,,,2,,1,2,0,1,2,2,0.289,0.588,17,1,3,5,2,,1,,3,2,2
839,932,1,5,1,1,,1,,0,1,,,,49,3,6,,,2,,1,2,0,2,1,2,0.895,1.594,27,1,3,5,2,,1,,3,2,2
840,932,1,4,1,3,1,2,2,1,1,,,,74,3,3,,,2,,1,1,0,2,2,2,0.342,0.697,17,1,3,4,1,2,,,1,1,3
841,932,1,1,2,1,,4,3,2,1,1,0,0,18,2,8,,,2,,1,3,0,1,1,3,0.581,2.171,47,2,,,,,,,,,3
842,932,2,2,1,1,,4,3,1,2,0,1,0,40,3,5,,,2,,2,3,0,1,1,2,1.257,2.237,29,1,3,4,2,,2,,8,2,2
843,932,1,1,1,1,,1,,1,0,,,,30,5,7,,,2,,1,3,1,1,1,3,0.52,0.485,1,1,3,5,2,,2,,3,2,2
844,932,1,1,2,1,,5,4,3,1,0,1,0,19,1,6,,,2,,1,3,0,1,2,3,0.65,2.716,48,2,,,,,,,,,3
845,932,1,2,1,3,1,2,2,1,1,,,,81,1,98,2,,2,,1,2,0,1,2,3,2.674,5.856,1,1,4,5,2,,1,,2,1,2
846,932,1,2,1,3,1,2,2,1,1,,,,72,3,4,,,2,,1,1,0,2,1,2,0.702,1.25,27,1,4,5,1,1,,,1,1,1
847,932,2,1,1,1,,2,2,1,1,,,,25,3,2,,,2,,1,3,0,1,1,3,0.731,1.35,12,2,,,,,,,,,1
848,932,1,2,1,1,,4,3,1,2,0,1,0,37,1,7,,,2,,1,1,0,1,2,3,1.969,4.312,47,1,2,3,1,2,,,1,7,3
849,932,1,5,1,1,,1,,1,0,,,,43,4,6,,,2,,1,2,0,1,1,3,0.579,0.484,48,1,3,4,8,,,2,2,2,2
850,932,1,1,1,1,,4,2,2,0,2,0,0,46,3,99,1,,2,,5,3,0,1,2,1,0.761,1.509,23,1,4,5,1,2,,,1,1,2
851,932,9,2,1,9,,3,3,2,1,,,,34,3,99,9,,1,1,,2,0,1,1,3,0.854,2.856,48,1,3,5,2,,1,,2,1,2
852,932,1,2,1,1,,6,2,1,1,0,2,2,32,5,8,,,2,,1,2,1,1,2,2,0.202,0.472,27,1,3,5,2,,2,,0,7,2
853,932,2,2,1,1,,3,2,1,1,0,0,1,99,4,9,,9,2,,1,8,0,1,1,3,1.021,1.706,48,1,3,4,1,2,,,8,2,1
854,932,1,2,1,1,,6,2,1,1,2,0,2,32,2,4,,,2,,1,3,0,2,2,2,0.867,2.029,19,2,,,,,,,,,3
855,932,1,2,1,1,,4,2,1,1,0,1,1,41,4,7,,,1,1,,1,1,1,1,3,0.29,0.484,48,1,4,5,2,,1,,3,1,2
856,932,2,2,1,1,,2,2,1,1,,,,68,1,6,,,2,,1,2,0,1,2,3,2.727,5.697,48,1,4,5,1,2,,,1,1,3
857,932,1,2,1,1,,2,2,1,1,,,,49,5,9,,1,2,,1,8,0,1,2,3,0.754,1.575,5,2,,,,,,,,,2
858,932,2,5,1,1,,6,6,3,3,,,,23,3,8,,,2,,1,3,0,1,1,2,0.793,2.823,20,1,4,5,2,,1,,2,7,3
859,932,1,2,1,3,1,2,2,1,1,,,,60,1,3,,,2,,1,3,0,1,2,2,2.414,5.65,27,1,2,5,9,,,1,1,1,2
860,932,2,1,1,2,,2,2,1,1,,,,31,3,5,,,2,,1,3,0,1,1,2,0.883,1.573,31,1,4,5,0,,,0,8,1,3
861,932,1,5,1,1,,1,,0,1,,,,53,4,3,,,2,,2,2,0,2,1,2,0.906,1.613,29,1,2,5,2,,1,,2,2,3
862,932,1,1,2,2,,5,3,2,1,2,0,0,18,2,98,8,,2,,1,1,0,2,1,2,1.119,2.084,55,8,,,,,,,,,8
863,932,1,2,1,1,,2,2,1,1,,,,58,2,5,,,2,,1,2,0,2,2,2,0.85,1.991,20,1,3,4,8,,,2,2,1,2
864,932,1,2,1,2,,4,2,1,1,0,0,2,38,2,6,,,2,,1,3,0,1,2,4,0.495,1.046,35,1,4,5,2,,2,,3,2,2
865,932,1,2,1,3,2,2,2,1,1,,,,55,4,6,,,2,,1,0,0,2,1,2,0.739,1.376,55,1,4,3,9,,,9,3,1,2
866,932,1,1,2,2,,8,4,3,1,4,0,0,18,2,8,,,2,,1,1,3,1,2,4,0.228,0.966,16,2,,,,,,,,,2
867,932,1,2,1,1,,5,3,1,2,2,0,0,41,4,8,,,2,,1,3,0,2,1,2,0.785,2.794,19,1,3,5,2,,2,,3,2,2
868,932,1,2,1,1,,2,2,1,1,,,,51,2,99,9,,2,,1,1,0,1,2,2,0.86,2.014,31,1,3,4,9,,,8,9,1,3
869,932,1,4,1,3,1,1,,0,1,,,,72,1,1,,,2,,2,2,0,2,1,2,2.708,4.821,29,1,4,5,2,,1,,2,8,2
870,932,1,2,1,1,,3,2,1,1,1,0,0,34,2,8,,,2,,1,2,0,2,1,4,0.789,1.634,49,1,3,5,2,,2,,2,7,3
871,932,1,2,1,1,,2,2,1,1,,,,53,3,8,,,2,,1,1,0,1,2,2,0.86,2.014,20,1,3,5,1,1,,,1,1,1
872,932,2,2,1,2,,3,2,1,1,1,0,0,50,6,2,,,2,,1,3,0,2,1,2,0.729,1.356,55,1,3,3,2,,2,,2,1,2
873,932,1,2,1,1,,4,4,1,3,,,,44,5,8,,,2,,1,3,0,1,2,2,0.384,0.898,19,1,3,5,8,,,8,8,1,2
874,932,1,5,1,3,1,1,,1,0,,,,78,2,1,,,2,,1,1,0,1,2,4,0.895,0.947,16,1,3,5,2,,1,,2,7,2
875,932,1,2,1,2,,2,2,1,1,,,,45,3,8,,,2,,1,2,0,1,2,4,0.766,1.621,8,2,,,,,,,,,3
876,932,1,1,1,2,,2,2,1,1,,,,26,3,2,,,2,,1,2,0,1,1,4,0.519,1.076,35,1,4,5,9,,,1,1,7,3
877,932,1,2,1,1,,2,2,1,1,,,,60,4,8,,,2,,1,1,0,1,2,4,0.644,1.363,49,1,4,5,1,2,,,3,1,3
878,932,1,1,1,1,,2,2,1,1,,,,39,3,4,,,2,,2,3,0,2,1,4,0.978,2.026,35,1,3,5,1,2,,,3,1,2
879,932,1,2,1,1,,6,2,1,1,1,3,0,39,5,6,,,2,,1,2,0,1,2,2,0.384,0.898,27,1,4,5,2,,1,,2,2,2
880,932,2,2,1,1,,2,2,1,1,,,,32,3,4,,,2,,1,3,0,2,2,4,0.772,1.634,49,2,,,,,,,,,3
881,932,1,5,1,2,,2,1,0,1,1,0,0,36,2,2,,,2,,1,3,0,2,2,4,0.655,0.692,30,1,3,5,2,,1,,2,7,2
883,932,1,4,1,3,2,1,,0,1,,,,65,2,6,,,1,1,,3,0,2,1,4,0.413,0.855,8,1,4,5,2,,1,,2,2,2
884,932,2,4,1,3,1,1,,0,1,,,,63,2,1,,,2,,1,3,0,2,2,2,0.641,1.306,55,1,4,5,8,,,8,8,2,2
885,932,1,4,1,3,1,1,,0,1,,,,70,3,2,,,2,,1,3,0,2,2,4,0.405,0.855,30,1,3,5,7,,,1,3,1,3
886,932,2,5,1,1,,3,1,0,1,2,0,0,46,2,4,,,2,,5,3,0,2,2,4,0.516,0.546,30,1,4,5,2,,2,,3,1,3
887,932,1,2,1,1,,4,3,2,1,1,0,0,35,2,5,,,2,,1,3,0,2,1,4,1.806,3.379,6,2,,,,,,,,,2
888,932,2,2,1,3,4,4,2,1,1,0,0,2,30,3,2,,,2,,1,3,0,1,1,4,1.406,2.628,41,1,3,5,2,,1,,2,1,2
889,932,1,1,1,1,,2,2,1,1,,,,42,3,4,,,2,,1,3,0,1,1,4,0.505,1.046,16,1,2,5,9,,,9,3,7,2
890,932,1,2,1,1,,2,2,1,1,,,,55,5,9,,2,2,,1,2,0,1,1,2,0.91,1.694,55,1,4,5,2,,2,,2,2,2
891,932,2,1,1,1,,1,,1,0,,,,27,2,4,,,2,,1,1,0,1,1,4,1.406,1.314,6,2,,,,,,,,,1
892,932,2,2,1,1,,4,1,0,1,3,0,0,35,3,5,,,1,1,,2,0,2,1,4,1.806,1.689,6,1,4,5,2,,2,,2,7,3
893,932,2,1,2,3,3,3,3,2,1,,,,19,3,8,,,2,,5,3,0,1,1,4,1.261,4.718,6,2,,,,,,,,,2
894,932,1,2,1,1,,4,2,1,1,0,0,2,33,2,8,,,1,1,,3,0,2,1,4,0.789,1.634,8,2,,,,,,,,,3
895,932,1,1,1,1,,4,4,4,0,,,,27,4,98,2,,1,1,,1,0,1,1,4,0.971,1.816,6,2,,,,,,,,,2
896,932,1,2,1,1,,2,2,1,1,,,,35,2,5,,,2,,1,2,0,1,2,4,0.425,1.152,41,1,2,3,2,,2,,3,7,2
897,932,2,1,1,1,,2,2,1,1,,,,22,3,6,,,2,,1,2,0,1,1,4,1.261,2.359,6,1,3,5,2,,2,,3,1,3
898,932,2,1,1,2,,3,2,1,1,0,0,1,18,1,1,,,2,,1,1,0,2,1,4,2.188,4.095,6,1,4,3,1,2,,,3,7,2
899,932,2,2,1,1,,3,2,1,1,0,0,1,26,2,2,,,1,1,,3,0,1,1,4,1.406,2.628,6,2,,,,,,,,,2
900,932,1,2,1,1,,4,2,1,1,2,0,0,41,6,7,,,2,,1,1,0,1,2,2,0.555,1.298,29,1,3,5,8,,,2,3,1,2
901,932,1,5,1,1,,2,2,1,1,,,,36,2,8,,,2,,1,2,0,2,1,1,0.932,1.815,36,1,3,5,2,,2,,2,1,3
902,932,1,1,2,3,3,5,5,3,2,,,,26,4,9,,2,2,,1,1,2,1,1,1,0.251,0.976,42,1,4,5,0,,,1,1,1,3
903,932,2,1,1,3,4,2,1,0,1,0,0,1,27,2,1,,,2,,1,1,0,2,1,1,1.101,1.071,36,2,,,,,,,,,2
904,932,1,4,1,3,1,1,,0,1,,,,68,2,99,2,,2,,1,2,0,2,2,1,0.401,0.756,42,1,2,5,1,2,,,1,1,3
905,932,1,1,2,2,,4,4,2,2,,,,20,3,99,1,,2,,5,1,1,1,1,1,0.325,1.267,36,1,4,5,1,1,,,1,1,1
906,932,1,3,2,2,,2,2,1,1,,,,62,2,2,,,2,,1,2,0,2,1,1,1.079,2.102,42,2,,,,,,,,,2
907,932,2,5,1,3,4,3,2,1,1,1,0,0,37,2,6,,,2,,1,1,0,1,1,1,0.704,1.372,42,1,4,5,1,2,,,1,1,2
908,932,1,1,1,1,,4,2,1,1,0,2,0,18,1,98,1,,2,,1,2,0,1,1,1,0.65,1.267,42,2,,,,,,,,,2
909,932,1,2,1,2,,5,3,2,1,0,1,1,33,2,9,,1,1,1,,1,0,2,1,1,1.101,2.144,34,1,2,5,1,2,,,1,1,3
910,932,1,1,2,1,,4,4,3,1,,,,26,4,4,,,2,,1,1,0,1,1,1,0.502,1.952,42,1,3,5,8,,,8,8,1,3
911,932,1,1,1,1,,1,,1,0,,,,23,2,99,9,,2,,1,1,0,1,1,1,0.65,0.634,36,1,4,5,8,,,8,1,1,1
912,932,1,1,2,3,3,4,4,0,4,,,,23,4,9,,2,2,,1,3,1,2,1,1,0.565,1.1,36,1,2,5,2,,1,,2,7,1
913,932,1,2,1,1,,5,2,1,1,2,1,0,39,3,7,,,2,,1,3,0,2,2,2,0.554,1.127,26,1,2,5,1,2,,,3,1,3
914,932,1,2,2,3,1,2,2,1,1,,,,72,3,8,,,2,,1,1,0,2,1,2,0.571,1.063,26,1,3,5,1,2,,,1,1,3
915,932,1,5,1,1,,1,,0,1,,,,40,2,3,,,2,,1,3,0,2,1,1,0.932,1.815,42,1,4,5,2,,1,,2,8,2
916,932,2,2,1,1,,3,2,1,1,0,1,0,46,5,4,,,2,,1,3,0,1,1,1,0.755,1.47,42,1,4,4,0,,,0,3,2,2
917,932,2,5,1,1,,1,,1,0,,,,31,2,6,,,2,,1,3,0,1,2,1,0.507,0.477,36,2,,,,,,,,,3
