ID,WEEK,Z1,Z2,Z3,Z4,Z5,Z6,Z6A,Z6AA,Z6AB,Z6B,Z6C,Z6D,Z7,Z8,Z9,Z9A,Z9AA,Z10,Z10A,Z11,Z11A,Z12,SEX,METRO,REGION,HWEIGHT,WEIGHT,STATE,AW1,AW2,AW3,AW4,AW5A,AW5B,AW6,AW6A,AW7,AW8,AW9,AW9A,AW9A2
692,933,1,2,1,2,,4,2,1,1,2,0,0,40,2,6,,,2,,1,3,0,1,1,2,0.611,1.227,39,1,2,3,8,,,0,8,7,1,3,,
693,933,1,1,2,2,,4,3,2,1,1,0,0,18,2,8,,,2,,1,3,0,1,1,3,0.729,2.74,54,2,,,,,,,,,2,2,,2
694,933,1,2,1,1,,4,2,1,1,0,1,1,39,4,9,,2,2,,1,1,0,1,1,2,0.495,0.995,26,2,,,,,,,,,2,3,,
695,933,2,1,1,1,,2,2,1,1,,,,21,2,2,,,2,,1,3,0,2,1,3,1.215,2.283,37,2,,,,,,,,,3,3,,
696,933,1,1,2,3,3,4,2,0,2,1,0,1,18,2,98,8,,2,,1,2,1,2,1,3,0.608,1.142,12,1,3,4,2,,1,,2,7,2,3,,
697,933,1,2,1,1,,2,2,1,1,,,,28,2,5,,,2,,1,1,0,2,1,1,1.118,2.167,36,2,,,,,,,,,3,3,,
698,933,1,2,1,2,,3,3,2,1,,,,69,1,5,,,2,,2,2,0,1,2,3,1.299,5.886,37,1,2,5,2,,2,,3,1,2,3,,
699,933,1,4,1,1,,2,1,0,1,1,0,0,42,5,8,,,2,,1,1,0,2,1,3,0.589,0.554,13,1,4,5,1,1,,,1,1,3,3,,
700,933,1,2,1,3,2,3,3,2,1,,,,62,4,7,,,2,,1,3,0,2,1,1,0.774,1.284,9,1,3,5,2,,2,,2,1,2,2,,1
701,933,1,2,2,1,,2,2,1,1,,,,57,4,7,,,2,,2,3,2,2,1,1,0.513,0.996,36,1,2,3,1,2,,,3,1,3,2,,2
702,933,1,2,1,1,,2,2,1,1,,,,25,2,5,,,2,,1,3,0,2,1,1,1.118,2.167,42,2,,,,,,,,,2,3,,
703,933,1,1,1,1,,1,,0,1,,,,55,5,6,,,2,,2,2,0,2,2,3,0.583,1.322,13,1,4,5,2,,1,,2,2,2,3,,
704,933,1,2,2,1,,2,2,1,1,,,,43,2,8,,,2,,1,2,0,2,1,3,0.727,1.366,54,2,,,,,,,,,3,2,,1
705,933,1,2,1,2,,3,3,2,1,,,,61,1,2,,,2,,1,2,0,2,1,3,1.971,3.702,54,1,3,4,2,,8,,2,7,2,3,,
706,933,2,1,1,1,,1,,0,1,,,,30,1,1,,,2,,2,2,0,2,1,3,3.164,5.945,24,1,2,3,2,,1,,2,7,2,3,,
707,933,1,1,1,3,1,2,2,1,1,,,,86,6,3,,,2,,1,1,0,2,1,2,0.56,1.124,18,1,4,5,1,1,,,1,1,3,1,1,
708,933,2,1,1,1,,1,,1,0,,,,24,4,3,,,2,,5,1,0,1,1,2,0.709,0.712,39,2,,,,,,,,,1,3,,
709,933,1,2,1,1,,2,2,1,1,,,,47,2,6,,,2,,1,1,0,2,1,1,0.631,1.224,34,1,2,5,1,1,,,1,1,2,3,,
710,933,2,4,1,3,1,1,,0,1,,,,72,3,2,,,2,,1,3,0,2,1,2,0.591,1.187,39,1,3,5,1,2,,,1,1,2,3,,
711,933,1,2,1,1,,4,2,1,1,2,0,0,35,1,6,,,2,,2,1,0,1,2,3,1.845,4.181,37,1,3,5,2,,2,,2,2,3,3,,
712,933,1,2,1,1,,3,2,1,1,0,1,0,42,4,8,,,2,,1,3,0,2,1,1,0.763,1.48,34,1,2,5,1,2,,,1,1,2,3,,
713,933,2,1,1,3,1,1,,0,1,,,,99,6,98,8,,2,,1,3,0,2,1,1,0.851,1.412,25,1,3,5,8,,,1,8,1,2,3,,
714,933,2,2,1,2,,5,2,1,1,0,1,2,31,2,1,,,2,,1,3,0,1,1,2,0.596,1.198,39,2,,,,,,,,,3,3,,
715,933,2,2,1,3,4,4,2,1,1,0,0,2,39,1,1,,,2,,5,2,0,1,1,1,2.305,4.47,34,1,4,5,2,,1,,2,2,2,3,,
716,933,2,2,1,1,,4,3,1,2,1,0,0,44,2,8,,,2,,1,2,0,2,2,3,0.535,2.423,13,1,4,5,2,,1,,2,2,2,2,,1
717,933,2,1,1,3,4,5,3,2,1,2,0,0,23,2,2,,,2,,2,3,0,1,1,1,1.33,5.157,34,2,,,,,,,,,2,3,,
718,933,1,2,1,3,1,2,2,1,1,,,,70,2,4,,,2,,1,2,0,1,1,3,0.66,1.147,47,1,2,5,2,,1,,2,2,2,3,,
719,933,2,5,1,9,,3,2,1,1,1,0,0,33,4,99,9,,2,,1,3,0,1,1,2,0.483,0.971,26,2,,,,,,,,,2,2,,1
720,933,1,2,1,1,,3,3,2,1,,,,42,4,8,,,2,,1,2,0,2,1,3,0.589,1.108,12,1,3,5,9,,,9,8,1,2,3,,
721,933,1,2,1,1,,4,2,1,1,0,1,1,33,2,7,,,2,,1,3,0,1,1,2,0.596,1.198,26,1,3,5,1,2,,,3,1,1,3,,
722,933,1,2,1,3,1,2,2,1,1,,,,57,1,9,,2,1,1,,1,0,2,1,3,1.971,3.702,12,1,4,5,1,1,,,1,1,3,3,,
723,933,1,2,1,2,,2,2,1,1,,,,67,2,8,,,2,,1,1,0,1,1,2,0.468,0.94,39,1,4,5,1,1,,,1,1,1,1,1,
724,933,1,5,1,1,,1,,1,0,,,,34,1,6,,,2,,1,3,0,1,2,3,1.278,1.449,54,2,,,,,,,,,3,3,,
725,933,1,1,1,1,,3,2,1,1,0,0,1,36,2,2,,,2,,2,2,1,1,2,3,0.326,0.737,45,1,4,5,2,,1,,2,1,3,3,,
726,933,1,2,1,1,,4,2,1,1,0,1,1,40,3,8,,,2,,1,3,0,1,2,1,0.394,0.811,9,1,4,5,1,1,,,1,1,3,1,1,
727,933,1,5,1,1,,2,1,1,0,0,1,0,41,4,9,,1,2,,1,2,0,1,2,1,0.489,0.504,9,1,4,5,8,,,2,8,2,3,2,,1
728,933,1,2,1,1,,3,2,1,1,0,1,0,38,4,9,,2,2,,1,3,0,1,1,1,0.699,1.161,33,2,,,,,,,,,3,3,,
729,933,2,1,1,1,,1,,0,1,,,,25,4,6,,,2,,1,3,1,2,1,1,0.453,0.878,36,2,,,,,,,,,1,3,,
730,933,1,2,2,3,1,2,2,1,1,,,,73,1,99,2,,2,,1,2,0,2,1,1,2.229,4.322,42,2,,,,,,,,,3,3,,
731,933,1,2,1,1,,2,2,1,1,,,,77,2,98,1,,8,,2,9,0,1,1,2,1.279,2.569,39,1,3,5,8,,,8,8,7,3,3,,
732,933,1,2,1,3,1,3,3,2,1,,,,71,3,6,,,2,,1,1,1,1,1,1,0.331,1.098,25,1,4,5,1,1,,,1,1,2,3,,
733,933,1,2,1,3,2,3,2,1,1,0,1,0,30,3,5,,,2,,1,3,0,2,1,3,0.864,1.623,51,1,3,5,2,,8,,2,2,2,3,,
734,933,1,2,1,1,,2,2,1,1,,,,60,3,5,,,2,,1,2,0,2,1,3,0.695,1.306,12,1,3,5,2,,2,,3,1,2,2,,1
735,933,2,1,2,1,,1,,1,0,,,,22,3,2,,,2,,1,1,0,1,1,1,1.002,0.831,25,1,3,5,1,1,,,3,1,2,3,,
736,933,1,1,2,3,4,3,3,2,1,,,,31,2,7,,,2,,1,3,0,1,1,2,0.596,2.396,39,2,,,,,,,,,2,3,,
737,933,1,2,1,1,,3,3,1,2,,,,44,2,8,,,2,,1,2,0,2,1,1,0.999,3.316,33,1,2,5,2,,2,,3,1,3,3,,
738,933,1,2,1,2,,4,2,1,1,0,0,2,34,3,8,,,2,,1,1,0,2,1,3,0.864,1.623,51,1,3,5,1,1,,,1,1,3,1,2,
739,933,1,1,1,1,,2,2,1,1,,,,26,3,8,,,2,,1,1,0,2,1,3,0.864,1.623,51,1,1,5,1,1,,,1,1,3,3,,
740,933,1,2,1,3,2,2,2,1,1,,,,51,2,5,,,2,,1,1,0,2,2,3,0.358,0.812,37,1,4,5,1,1,,,1,1,2,1,1,
741,933,1,2,1,3,1,2,2,1,1,,,,58,2,99,9,,2,,1,3,0,2,1,2,0.675,1.358,39,1,2,5,2,,2,,3,1,2,3,,
742,933,1,2,1,3,5,3,1,1,0,1,1,0,31,1,1,,,2,,1,3,0,1,2,3,1.183,1.41,47,1,4,5,1,1,,,3,2,2,2,,1
743,933,2,1,1,1,,1,,1,0,,,,39,5,9,,1,2,,1,1,1,1,1,2,0.493,0.494,39,1,4,5,1,1,,,1,1,3,3,,
744,933,1,2,1,1,,2,2,1,1,,,,47,2,4,,,2,,1,1,0,2,1,1,0.631,1.224,36,2,,,,,,,,,2,3,,
745,933,2,1,1,1,,1,,0,1,,,,28,5,8,,,2,,1,1,0,2,1,1,0.906,1.757,36,2,,,,,,,,,2,3,,
746,933,1,1,2,3,3,4,4,3,1,,,,22,3,9,,2,2,,1,1,1,1,1,3,0.365,1.37,51,2,,,,,,,,,2,3,,
747,933,2,1,1,1,,1,,0,1,,,,25,4,4,,,2,,1,2,0,2,1,3,0.7,1.315,51,2,,,,,,,,,2,3,,
748,933,1,2,1,1,,3,2,1,1,0,1,0,38,6,7,,,2,,1,1,0,1,1,1,0.813,1.576,42,1,3,5,2,,2,,2,1,2,2,,1
749,933,1,2,1,1,,2,2,1,1,,,,57,4,99,9,,2,,1,1,0,2,2,1,0.474,1.02,36,1,3,5,2,,2,,2,1,3,3,,
750,933,1,2,1,1,,4,4,2,2,,,,45,2,8,,,2,,1,1,0,2,1,1,0.631,2.448,34,1,3,5,8,,,8,8,1,1,3,,
751,933,2,1,1,3,5,1,,0,1,,,,59,4,1,,,1,1,,3,0,2,1,1,0.729,1.414,34,1,3,5,1,1,,,1,1,2,3,,
752,933,1,2,1,2,,2,2,1,1,,,,69,5,4,,,2,,1,3,0,1,1,2,0.38,0.762,39,1,3,5,2,,1,,2,2,2,3,,
753,933,1,2,1,1,,2,2,1,1,,,,35,2,99,9,,2,,1,9,0,1,1,3,0.628,1.18,51,1,3,5,9,,,9,8,7,2,3,,
754,933,1,2,1,1,,3,3,1,2,,,,51,5,9,,1,2,,1,8,0,2,1,2,0.385,1.544,26,1,2,5,8,,,8,8,1,3,3,,
755,933,1,1,2,3,3,3,3,1,2,,,,22,4,3,,,2,,1,2,0,2,2,1,1.024,4.402,36,1,4,5,2,,1,,2,7,2,2,,2
756,933,2,2,1,3,4,2,2,1,1,,,,35,4,5,,,2,,1,1,0,1,1,2,0.495,0.995,26,1,3,5,1,8,,,3,1,2,3,,
757,933,1,1,1,1,,1,,1,0,,,,32,4,8,,,2,,1,1,0,1,1,2,0.492,0.494,39,1,3,5,2,,2,,3,1,3,3,,
758,933,2,1,1,1,,1,,0,1,,,,39,4,4,,,2,,1,3,0,2,2,3,0.401,0.956,47,1,3,5,8,,,8,8,1,3,3,,
759,933,1,2,1,1,,4,2,1,1,0,1,1,32,3,8,,,2,,1,2,0,1,1,1,0.793,1.539,36,2,,,,,,,,,2,3,,
760,933,1,1,1,3,3,2,2,1,1,,,,18,2,2,,,2,,1,2,0,1,2,2,0.641,1.242,18,1,1,5,2,,2,,3,7,2,3,,
761,933,1,2,1,1,,4,2,1,1,1,1,0,38,2,6,,,2,,1,2,0,2,1,2,0.707,1.42,39,1,3,5,2,,1,,2,2,2,3,,
762,933,2,2,1,1,,2,2,1,1,,,,57,2,8,,,2,,1,2,0,2,1,2,0.675,1.358,39,1,4,5,2,,2,,3,2,2,2,,1
763,933,1,2,1,3,1,2,2,1,1,,,,70,1,1,,,2,,1,1,0,1,2,3,0.929,2.214,1,1,3,5,1,1,,,1,1,1,8,,
764,933,1,2,1,3,5,5,2,1,1,1,2,0,52,3,3,,,2,,1,3,0,1,1,3,0.633,1.189,51,1,1,5,1,2,,,1,1,2,1,1,
765,933,1,2,1,1,,4,2,1,1,0,0,2,26,2,5,,,2,,1,1,0,1,1,1,0.793,1.539,36,2,,,,,,,,,2,3,,
766,933,2,5,1,1,,2,2,2,0,,,,27,2,5,,,2,,1,2,0,1,1,3,1.735,2.948,5,2,,,,,,,,,3,2,,1
767,933,1,2,1,1,,4,2,1,1,0,1,1,36,3,8,,,2,,1,3,0,1,1,1,0.813,1.576,36,1,3,4,8,,,8,3,1,2,3,,
768,933,1,2,1,3,2,4,2,1,1,0,0,2,31,3,4,,,2,,1,2,0,2,1,1,1.118,2.167,36,1,3,5,2,,2,,3,7,3,3,,
769,933,1,2,1,1,,6,2,1,1,3,1,0,46,5,7,,,2,,1,3,0,1,1,2,0.499,1.002,39,1,4,5,2,,2,,2,1,3,2,,2
770,933,1,5,1,1,,1,,0,1,,,,38,2,5,,,2,,2,2,0,2,1,3,1.025,1.926,13,2,,,,,,,,,2,3,,
771,933,1,2,1,1,,2,2,1,1,,,,59,3,6,,,2,,1,3,0,1,2,3,0.627,1.496,28,1,3,5,1,1,,,1,1,3,3,,
772,933,1,1,2,1,,8,8,5,3,,,,29,2,98,8,,2,,2,1,1,1,1,2,0.42,1.688,39,1,4,5,8,,,8,2,0,2,3,,
773,933,1,2,1,2,,3,3,2,1,,,,51,2,8,,,2,,1,2,0,2,1,2,0.474,0.952,55,1,4,5,1,2,,,1,2,3,3,,
774,933,1,2,1,3,2,3,2,1,1,0,1,0,41,3,8,,,2,,1,3,0,2,1,1,0.941,1.825,36,1,4,5,2,,1,,2,1,2,3,,
775,933,1,1,2,2,,5,4,2,2,1,0,0,22,2,8,,,2,,1,2,0,1,2,3,0.496,2.364,21,2,,,,,,,,,2,2,,1
776,933,1,2,1,1,,3,3,1,2,,,,62,2,6,,,2,,1,3,0,1,2,2,0.812,1.571,39,1,4,5,2,,1,,3,2,2,3,,
777,933,1,2,1,1,,5,3,2,1,2,0,0,48,5,9,,2,2,,1,2,1,1,2,2,0.369,1.623,29,1,4,5,1,2,,,1,1,2,1,1,
778,933,1,2,1,1,,4,3,2,1,1,0,0,44,5,99,9,,2,,1,2,0,2,1,1,0.763,1.48,36,1,4,5,2,,1,,2,2,2,3,,
779,933,1,1,1,1,,1,,1,0,,,,36,2,6,,,2,,2,2,0,1,2,3,0.603,0.718,21,2,,,,,,,,,2,3,,
780,933,2,5,1,1,,2,2,2,0,,,,32,2,6,,,2,,1,3,1,1,1,3,0.307,0.576,12,2,,,,,,,,,3,3,,
781,933,2,1,1,1,,3,3,3,0,,,,24,4,5,,,2,,1,3,0,1,1,1,0.943,1.83,36,1,4,5,2,,1,,2,7,3,2,,1
782,933,1,2,2,3,2,2,2,1,1,,,,61,2,5,,,2,,1,2,0,2,2,2,0.998,2.198,29,1,4,5,9,,,9,9,9,1,3,,
783,933,1,1,1,1,,1,,1,0,,,,32,4,6,,,2,,1,1,2,1,1,3,0.703,0.597,48,1,2,3,1,2,,,3,1,2,3,,
784,933,1,2,1,3,1,2,2,1,1,,,,74,4,3,,,2,,1,3,0,1,1,2,0.38,0.762,55,1,3,5,8,,,2,2,1,3,3,,
785,933,2,2,1,3,2,4,2,1,1,0,0,2,30,4,5,,,2,,1,3,0,2,2,2,1.006,2.215,27,2,,,,,,,,,2,3,,
786,933,1,4,1,1,,1,,0,1,,,,68,2,2,,,2,,1,3,0,2,2,2,0.872,1.922,29,1,3,5,2,,2,,2,2,2,3,,
787,933,2,1,9,1,,2,2,2,0,,,,55,6,4,,,2,,1,0,1,1,1,3,1.305,2.218,48,1,3,5,1,1,,,1,0,8,1,8,
788,933,1,5,1,1,,1,,1,0,,,,36,3,6,,,2,,1,1,0,1,1,2,1.537,1.344,27,1,4,5,8,,,1,8,1,3,3,,
789,933,1,2,1,1,,3,2,1,1,1,0,0,43,4,8,,,2,,1,1,1,1,1,3,0.72,1.224,48,1,2,5,1,1,,,3,1,2,3,,
790,933,1,5,1,1,,1,,0,1,,,,54,2,3,,,2,,1,1,0,2,2,4,0.555,1.147,30,1,2,5,2,,2,,2,1,2,3,,
791,933,1,5,1,1,,3,2,0,2,1,0,0,99,9,99,9,,2,,2,2,0,2,1,2,0.834,1.675,18,1,4,5,2,,1,,2,2,2,3,,
792,933,1,2,1,1,,4,2,1,1,1,1,0,44,5,8,,,2,,1,3,0,1,2,3,0.346,0.825,1,1,4,5,1,2,,,1,1,2,3,,
793,933,1,2,1,1,,2,2,1,1,,,,28,6,6,,,2,,1,2,0,2,2,2,0.759,1.471,26,1,3,5,9,,,8,8,8,2,3,,
794,933,1,5,1,3,1,1,,1,0,,,,70,1,2,,,2,,1,8,0,1,2,3,1.753,2.389,5,1,4,5,1,1,,,1,1,2,3,,
795,933,2,1,1,3,3,2,2,1,1,,,,27,4,5,,,2,,1,1,0,1,1,4,0.855,1.613,4,2,,,,,,,,,1,2,,2
796,933,1,2,1,1,,8,6,2,4,0,1,1,42,2,9,,2,2,,1,8,1,1,1,4,0.543,2.198,6,2,,,,,,,,,2,2,,1
797,933,1,2,1,2,,2,2,1,1,,,,46,2,7,,,2,,5,1,0,2,2,4,0.342,0.678,41,1,3,5,8,,,8,8,8,2,3,,
798,933,2,1,1,1,,3,3,2,1,,,,20,2,6,,,2,,2,3,1,1,1,3,0.513,1.931,24,2,,,,,,,,,2,3,,
799,933,1,1,1,1,,1,,1,0,,,,35,4,7,,,2,,1,1,0,1,2,4,0.539,0.536,6,1,3,5,8,,,8,8,1,3,3,,
800,933,2,2,1,2,,3,2,1,1,0,1,0,51,1,1,,,2,,1,2,0,2,1,4,2.392,4.838,6,1,2,5,2,,1,,3,1,2,3,,
801,933,1,2,1,3,1,3,3,1,2,,,,74,2,6,,,2,,1,2,0,1,2,4,0.337,0.67,6,1,4,5,2,,1,,2,2,3,3,,
802,933,2,1,1,1,,2,2,1,1,,,,40,4,9,,2,2,,1,1,0,1,1,4,0.881,1.782,6,1,4,5,1,1,,,1,1,3,3,,
803,933,2,1,1,1,,2,2,0,2,,,,53,5,6,,,2,,2,2,0,2,1,4,0.964,1.949,6,1,4,5,2,,1,,2,2,2,3,,
804,933,1,2,1,1,,2,2,1,1,,,,56,6,6,,,2,,1,3,0,1,2,3,0.627,1.496,28,1,4,5,1,1,,,1,1,3,1,1,
805,933,1,2,1,1,,3,2,1,1,0,1,0,38,1,5,,,2,,1,3,0,1,1,3,2.443,4.243,28,2,,,,,,,,,2,3,,
806,933,1,2,1,3,1,2,2,1,1,,,,47,4,8,,,2,,1,2,0,2,2,4,0.277,0.55,6,1,3,5,2,,1,,2,2,2,3,,
807,933,1,2,1,1,,2,2,1,1,,,,48,3,8,,,2,,1,2,1,1,1,4,0.544,1.026,32,1,4,5,2,,1,,2,2,2,3,,
808,933,2,1,1,1,,5,2,1,1,0,0,3,27,2,2,,,2,,1,3,0,1,1,4,1.061,2.146,6,2,,,,,,,,,2,3,,
809,933,1,2,1,1,,7,3,1,2,2,2,0,99,4,9,,2,2,,1,2,0,2,1,4,0.869,3.512,6,2,,,,,,,,,2,2,,2
810,933,1,2,1,3,1,2,2,1,1,,,,68,2,2,,,2,,1,2,0,2,1,4,1.05,2.125,6,1,3,5,1,1,,,3,1,3,1,2,
811,933,2,1,2,1,,3,3,3,0,,,,22,2,3,,,2,,1,3,0,1,1,4,1.261,2.551,6,2,,,,,,,,,3,3,,
812,933,1,4,1,2,,1,,0,1,,,,76,4,99,9,,2,,1,1,0,2,1,4,0.808,1.633,6,1,2,5,1,8,,,1,1,3,3,,
813,933,1,2,1,3,1,2,2,1,1,,,,68,2,3,,,2,,1,1,0,2,2,4,0.691,1.428,16,1,4,5,1,1,,,1,1,2,1,1,
814,933,1,5,1,1,,2,1,0,1,0,0,1,24,2,2,,,2,,1,1,0,2,2,4,1.383,1.429,35,2,,,,,,,,,3,3,,
815,933,1,2,1,3,1,2,2,1,1,,,,79,4,3,,,2,,1,1,0,1,1,4,1.307,2.646,6,1,3,5,1,1,,,1,1,3,3,,
816,933,1,2,1,3,2,4,2,1,1,0,2,0,37,2,5,,,2,,1,1,0,2,1,4,1.258,2.545,6,1,4,5,1,1,,,1,1,2,1,1,
817,933,2,2,1,1,,3,2,1,1,1,0,0,34,3,6,,,2,,1,3,0,1,2,4,0.43,0.853,6,2,,,,,,,,,3,3,,
818,933,1,2,1,3,1,3,3,2,1,,,,65,2,8,,,2,,2,1,0,1,1,1,0.878,3.405,34,1,3,5,2,,2,,2,2,3,3,,
819,933,2,1,2,3,4,3,3,1,2,,,,27,3,7,,,2,,2,1,0,1,1,4,1.494,3.024,6,2,,,,,,,,,2,3,,
820,933,1,2,1,1,,3,3,1,2,,,,46,5,7,,,2,,1,3,1,1,1,4,0.444,0.898,6,1,4,5,2,,1,,3,1,2,3,,
821,933,2,1,1,2,,5,2,1,1,2,1,0,26,3,1,,,2,,5,3,0,1,2,4,0.698,1.442,4,2,,,,,,,,,2,3,,
822,933,1,2,1,3,1,2,2,1,1,,,,71,2,1,,,2,,1,3,0,1,1,4,0.832,1.685,6,1,2,5,2,,1,,3,2,2,3,,
823,933,1,1,2,3,3,4,3,2,1,1,0,0,19,3,9,,9,2,,1,1,1,1,1,4,0.63,2.551,6,1,2,3,1,2,,,3,7,3,3,,
824,933,1,1,2,3,3,5,3,2,1,1,0,1,19,6,4,,,1,1,,2,0,1,2,4,0.51,2.029,6,1,2,4,2,,1,,3,7,2,3,,
825,933,1,2,1,3,2,4,2,1,1,1,1,0,35,2,3,,,1,1,,3,0,2,2,4,0.509,1.012,6,2,,,,,,,,,2,3,,
826,933,1,4,1,3,1,2,2,0,2,,,,53,2,7,,,2,,1,2,0,2,1,4,0.84,1.582,4,2,,,,,,,,,2,3,,
827,933,1,5,1,1,,3,2,1,1,0,1,0,30,2,9,,2,2,,1,3,0,2,1,4,1.494,3.023,6,2,,,,,,,,,3,3,,
828,933,1,2,1,1,,3,2,1,1,0,1,0,44,3,6,,,2,,1,1,0,1,2,4,0.715,1.477,4,1,3,4,2,,2,,3,1,3,3,,
829,933,1,5,1,2,,2,2,1,1,,,,32,2,4,,,2,,1,1,0,1,1,4,1.061,2.146,6,1,3,5,2,,1,,2,1,2,3,,
830,933,1,2,1,1,,4,2,1,1,1,1,0,33,2,6,,,2,,1,3,0,2,2,4,0.983,2.032,35,1,3,4,1,2,,,3,7,3,3,,
831,933,1,2,1,1,,2,2,1,1,,,,38,4,9,,1,2,,1,3,0,1,1,4,0.881,1.782,6,2,,,,,,,,,3,2,,2
832,933,1,5,1,2,,2,2,1,1,,,,60,4,6,,,2,,1,2,0,2,1,4,0.974,1.971,6,1,4,5,2,,1,,2,2,2,3,,
833,933,1,2,1,1,,2,2,1,1,,,,51,2,8,,,2,,1,3,0,1,2,4,0.443,0.88,53,1,2,5,9,,,2,9,9,2,3,,
834,933,1,2,1,1,,3,2,1,1,0,0,1,31,4,9,,2,2,,1,1,1,2,1,4,0.605,1.225,6,1,3,5,2,,1,,2,2,3,2,,1
835,933,1,2,1,2,,6,2,1,1,0,2,2,33,4,6,,,2,,1,1,0,2,1,4,1.205,2.272,8,1,3,5,1,1,,,1,1,1,3,,
836,933,1,2,1,1,,2,2,1,1,,,,48,3,99,9,,2,,1,1,0,2,1,4,0.844,1.707,6,1,3,5,1,1,,,1,1,1,3,,
837,933,1,2,1,3,1,2,2,1,1,,,,68,4,8,,,2,,1,2,0,1,1,4,0.675,1.365,6,1,3,5,2,,1,,2,2,3,3,,
838,933,2,5,1,1,,1,,1,0,,,,35,3,6,,,2,,1,1,0,1,1,4,1.086,1.099,6,1,3,5,1,1,,,1,1,2,1,2,
839,933,1,2,1,1,,3,3,1,2,,,,46,4,7,,,2,,1,1,0,2,1,4,0.681,2.564,35,2,,,,,,,,,3,3,,
840,933,2,2,1,1,,3,2,1,1,0,0,1,45,5,7,,,2,,1,2,0,1,1,4,0.887,1.795,6,1,4,5,2,,1,,2,2,2,3,,
841,933,1,3,1,1,,1,,1,0,,,,51,2,8,,,2,,1,2,0,1,1,4,1.095,1.108,53,1,4,5,2,,1,,2,1,2,2,,1
842,933,1,2,1,3,3,3,2,1,1,1,0,0,35,3,8,,,2,,1,2,1,2,2,4,0.414,0.855,4,1,4,5,2,,1,,2,2,2,3,,
843,933,1,2,1,3,1,2,2,1,1,,,,62,2,9,,2,2,,1,3,0,1,1,4,1.588,2.993,8,1,4,5,2,,1,,2,1,2,3,,
844,933,1,2,1,3,1,2,2,1,1,,,,76,3,7,,,2,,1,1,0,1,1,4,1.613,3.264,6,1,3,5,0,,,0,0,1,2,3,,
845,933,1,2,1,3,2,2,2,1,1,,,,70,3,9,,1,2,,1,1,0,2,1,4,1.05,2.125,6,1,3,5,1,1,,,1,1,2,3,,
846,933,1,2,1,1,,5,2,1,1,2,1,0,39,1,2,,,1,1,,2,0,2,1,4,3.038,6.148,6,1,2,4,2,,1,,2,7,3,3,,
847,933,1,5,1,3,1,1,,1,0,,,,61,3,4,,,2,,1,1,0,1,1,4,1.596,1.614,6,1,4,5,1,1,,,1,1,2,3,,
848,933,1,2,2,1,,2,2,1,1,,,,48,3,99,9,,2,,1,2,1,2,1,4,0.419,0.791,4,1,3,5,8,,,8,3,1,2,1,8,
849,933,1,2,1,1,,4,2,1,1,0,1,1,40,3,8,,,2,,1,1,0,1,2,4,0.44,0.874,53,1,3,4,8,,,1,8,1,1,3,,
850,933,9,2,1,1,,3,2,1,1,0,0,1,33,2,7,,,2,,2,2,0,1,1,4,1.494,3.024,6,9,,,,,,,,,2,3,,
851,933,1,1,1,1,,3,2,0,2,1,0,0,36,2,3,,,2,,1,2,0,2,2,4,0.827,1.711,32,2,,,,,,,,,2,3,,
852,933,1,2,1,3,1,2,2,1,1,,,,64,2,5,,,2,,1,2,0,1,1,4,1.596,3.228,6,2,,,,,,,,,3,3,,
853,933,1,2,1,1,,4,3,1,2,1,0,0,41,3,7,,,2,,1,3,1,2,1,4,0.626,2.36,8,1,4,5,2,,1,,2,1,2,2,,1
854,933,1,4,1,1,,1,,0,1,,,,57,6,5,,,2,,1,0,0,2,1,4,1.201,2.432,6,1,3,5,8,,,8,8,1,2,3,,
855,933,1,2,1,3,1,2,2,1,1,,,,68,4,9,,2,2,,1,1,0,1,1,4,0.675,1.365,6,1,3,5,1,2,,,8,1,2,3,,
856,933,1,1,2,1,,2,2,0,2,,,,26,4,9,,1,2,,2,2,0,2,1,4,1.707,3.453,6,1,3,5,2,,8,,2,1,2,2,,1
857,933,2,2,1,3,2,4,1,0,1,0,0,3,30,2,1,,,2,,2,8,0,2,1,2,1.183,1.189,17,2,,,,,,,,,2,3,,
858,933,2,5,1,3,4,2,1,0,1,0,0,1,34,1,98,2,,2,,1,8,0,2,2,3,1.8,2.04,37,2,,,,,,,,,2,8,,
859,933,1,2,1,3,4,2,2,1,1,,,,47,3,8,,,2,,5,3,0,2,1,3,0.488,0.916,24,1,4,5,1,2,,,3,1,3,3,,
860,933,1,4,1,3,1,1,,0,1,,,,78,1,1,,,2,,1,8,0,2,1,1,2.113,4.097,42,2,,,,,,,,,2,3,,
861,933,2,2,1,2,,1,,0,1,,,,30,3,5,,,2,,2,0,0,2,1,3,1.218,2.288,24,2,,,,,,,,,2,3,,
862,933,2,2,1,3,4,6,6,3,3,,,,21,2,1,,,2,,1,3,0,2,2,3,0.893,4.047,37,1,1,4,8,,,9,1,7,2,3,,
863,933,1,1,2,1,,4,1,1,0,1,2,0,19,2,98,2,,2,,2,3,0,1,1,3,1.028,0.966,37,2,,,,,,,,,1,3,,
864,933,1,2,1,1,,3,2,1,1,0,0,1,47,5,6,,,2,,1,2,0,1,1,3,0.512,0.964,12,1,4,5,2,,1,,2,2,3,2,,1
865,933,1,2,1,1,,3,3,2,1,,,,51,2,99,2,,2,,1,3,2,1,1,3,0.316,1.189,13,1,4,5,1,8,,,1,7,3,3,,
